,site,genus,species,event,year,doy,GDD0,GDD5,ChillDaysOND,block,plt
3028,farnsworth,Quercus,alba,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,8
3029,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,8
3030,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,8
3031,farnsworth,Acer,rubrum,bbd,1993.0,144.0,600.5859069824248,300.9649902343774,63.0,3.0,8
3032,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,8
3033,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,8
3034,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,8
3035,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,8
3036,farnsworth,Vaccinium,corymbosum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,8
3037,farnsworth,Vaccinium,corymbosum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,8
3038,farnsworth,Vaccinium,corymbosum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,8
3039,farnsworth,Viburnum,acerifolium,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,8
3040,farnsworth,Viburnum,acerifolium,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,8
3041,farnsworth,Quercus,rubra,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,8
3042,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,8
3043,farnsworth,Quercus,rubra,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,8
3044,farnsworth,Viburnum,acerifolium,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,8
3045,farnsworth,Viburnum,acerifolium,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,8
3046,farnsworth,Viburnum,acerifolium,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,8
3047,farnsworth,Vaccinium,corymbosum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,8
3048,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,9
3049,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,9
3050,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,9
3051,farnsworth,Fagus,grandifolia,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,9
3052,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,9
3053,farnsworth,Fagus,grandifolia,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,9
3054,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,9
3055,farnsworth,Vaccinium,corymbosum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,9
3056,farnsworth,Quercus,rubra,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,9
3057,farnsworth,Vaccinium,corymbosum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,9
3058,farnsworth,Vaccinium,corymbosum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,9
3059,farnsworth,Castanea,dentata,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,9
3060,farnsworth,Fagus,grandifolia,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,9
3061,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,3.0,9
3062,farnsworth,Fagus,grandifolia,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,9
3063,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,3.0,9
3064,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,10
3065,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,10
3066,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,10
3067,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,4.0,10
3068,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,10
3069,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,4.0,10
3070,farnsworth,Amelanchier,grandifolia,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,10
3071,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,10
3072,farnsworth,Viburnum,acerifolium,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,10
3073,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,4.0,10
3074,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,10
3075,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,10
3076,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,11
3077,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,11
3078,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,11
3079,farnsworth,Vaccinium,vacillans,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,4.0,11
3080,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,4.0,11
3081,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,4.0,11
3082,farnsworth,Quercus,rubra,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,4.0,11
3083,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,11
3084,farnsworth,Vaccinium,corymbosum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,11
3085,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,11
3086,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,11
3087,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,12
3088,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,4.0,12
3089,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,4.0,12
3090,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,4.0,12
3091,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,4.0,12
3092,farnsworth,Prunus,serotina,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,13
3093,farnsworth,Acer,pensylvanicum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,13
3094,farnsworth,Prunus,serotina,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,13
3095,farnsworth,Quercus,alba,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,13
3096,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,13
3097,farnsworth,Quercus,alba,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,13
3098,farnsworth,Acer,pensylvanicum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,13
3099,farnsworth,Viburnum,lentago,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,13
3100,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,13
3101,farnsworth,Fagus,grandifolia,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,13
3102,farnsworth,Vaccinium,corymbosum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,13
3103,farnsworth,Acer,pensylvanicum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,13
3104,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,13
3105,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,13
3106,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,14
3107,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,14
3108,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,14
3109,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,14
3110,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,14
3111,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,14
3112,farnsworth,Fagus,grandifolia,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,14
3113,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,14
3114,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,14
3115,farnsworth,Fagus,grandifolia,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,14
3116,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,14
3117,farnsworth,Amelanchier,grandifolia,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,14
3118,farnsworth,Amelanchier,grandifolia,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,14
3119,farnsworth,Vaccinium,corymbosum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,14
3120,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,14
3121,farnsworth,Quercus,rubra,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,14
3122,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,14
3123,farnsworth,Vaccinium,corymbosum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,14
3124,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,14
3125,farnsworth,Quercus,rubra,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,15
3126,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,15
3127,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,15
3128,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,15
3129,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,15
3130,farnsworth,Quercus,alba,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,15
3131,farnsworth,Fagus,grandifolia,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,15
3132,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,15
3133,farnsworth,Castanea,dentata,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,15
3134,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,15
3135,farnsworth,Acer,rubrum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,15
3136,farnsworth,Vaccinium,corymbosum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,5.0,15
3137,farnsworth,Prunus,serotina,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,15
3138,farnsworth,Fagus,grandifolia,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,15
3139,farnsworth,Viburnum,acerifolium,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,15
3140,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,5.0,15
3141,farnsworth,Quercus,rubra,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,6.0,16
3142,farnsworth,Castanea,dentata,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,6.0,16
3143,farnsworth,Fagus,grandifolia,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,6.0,16
3144,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,6.0,16
3145,farnsworth,Fagus,grandifolia,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,6.0,16
3146,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,6.0,16
3147,farnsworth,Acer,pensylvanicum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,6.0,16
3148,farnsworth,Vaccinium,corymbosum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,6.0,16
3149,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,6.0,16
3150,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,6.0,16
3151,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,6.0,16
3152,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,6.0,16
3153,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,6.0,16
3154,farnsworth,Acer,pensylvanicum,bbd,1993.0,113.0,199.61762084961208,54.9967041015646,63.0,6.0,16
3155,farnsworth,Acer,rubrum,bbd,1993.0,122.0,292.9729736328163,103.35205688476884,63.0,6.0,16
