,site,genus,species,event,year,doy,GDD0,GDD5,ChillDaysOND,block,plt
49983,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,10
49984,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,10
49985,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,10
49986,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,10
49987,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,10
49988,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,10
49989,sherry,Ambrosia,psilostchya,ffd,2003.0,253.0,4642.309234619143,3478.6627868652367,17.0,,10
49990,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,10
49991,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,10
49992,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,10
49993,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,14
49994,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,14
49995,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,14
49996,sherry,Ambrosia,psilostchya,ffd,2003.0,253.0,4642.309234619143,3478.6627868652367,17.0,,14
49997,sherry,Ambrosia,psilostchya,ffd,2003.0,260.0,4793.722735595706,3595.076287841799,17.0,,18
49998,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,18
49999,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,18
50000,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,18
50001,sherry,Ambrosia,psilostchya,ffd,2003.0,253.0,4642.309234619143,3478.6627868652367,17.0,,18
50002,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,18
50003,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,4
50004,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,4
50005,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,4
50006,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,4
50007,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,4
50008,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,4
50009,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,4
50010,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,4
50011,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,4
50012,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,8
50013,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,8
50014,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,11
50015,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,11
50016,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,11
50017,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,11
50018,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,11
50019,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,20
50020,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,20
50021,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,20
50022,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,20
50023,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,20
50024,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,20
50025,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,20
50026,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,3
50027,sherry,Ambrosia,psilostchya,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,3
50028,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,3
50029,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,3
50030,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,3
50031,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,3
50032,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,3
50033,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,3
50034,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,3
50035,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,3
50036,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,7
50037,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,7
50038,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,7
50039,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,7
50040,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,7
50041,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,7
50042,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,7
50043,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,7
50044,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,7
50045,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,15
50046,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,15
50047,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,19
50048,sherry,Ambrosia,psilostchya,ffd,2003.0,253.0,4642.309234619143,3478.6627868652367,17.0,,19
50049,sherry,Ambrosia,psilostchya,ffd,2003.0,253.0,4642.309234619143,3478.6627868652367,17.0,,19
50050,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,19
50051,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,19
50052,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,19
50053,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,1
50054,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,1
50055,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,1
50056,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,1
50057,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,1
50058,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,1
50059,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,1
50060,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,1
50061,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,1
50062,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,1
50063,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,5
50064,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,5
50065,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,5
50066,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,5
50067,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,5
50068,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,5
50069,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,5
50070,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,5
50071,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,5
50072,sherry,Ambrosia,psilostchya,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,5
50073,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,9
50074,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,9
50075,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,9
50076,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,9
50077,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,9
50078,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,9
50079,sherry,Ambrosia,psilostchya,ffd,2003.0,253.0,4642.309234619143,3478.6627868652367,17.0,,9
50080,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,9
50081,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,9
50082,sherry,Ambrosia,psilostchya,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,9
50083,sherry,Ambrosia,psilostchya,ffd,2003.0,260.0,4793.722735595706,3595.076287841799,17.0,,17
50084,sherry,Ambrosia,psilostchya,ffd,2003.0,253.0,4642.309234619143,3478.6627868652367,17.0,,17
50085,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,1
50086,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,1
50087,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,1
50088,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,1
50089,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,1
50090,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,1
50091,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,1
50092,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,1
50093,sherry,Andropogon,gerardii,ffd,2003.0,303.0,5615.747467041021,4202.1010192871145,17.0,,2
50094,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,2
50095,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,2
50096,sherry,Andropogon,gerardii,ffd,2003.0,239.0,4289.624841308596,3195.9783935546893,17.0,,3
50097,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,3
50098,sherry,Andropogon,gerardii,ffd,2003.0,303.0,5615.747467041021,4202.1010192871145,17.0,,3
50099,sherry,Andropogon,gerardii,ffd,2003.0,303.0,5615.747467041021,4202.1010192871145,17.0,,3
50100,sherry,Andropogon,gerardii,ffd,2003.0,303.0,5615.747467041021,4202.1010192871145,17.0,,3
50101,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,3
50102,sherry,Andropogon,gerardii,ffd,2003.0,303.0,5615.747467041021,4202.1010192871145,17.0,,3
50103,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,3
50104,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,3
50105,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,3
50106,sherry,Andropogon,gerardii,ffd,2003.0,303.0,5615.747467041021,4202.1010192871145,17.0,,3
50107,sherry,Andropogon,gerardii,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,4
50108,sherry,Andropogon,gerardii,ffd,2003.0,303.0,5615.747467041021,4202.1010192871145,17.0,,5
50109,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,5
50110,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,5
50111,sherry,Andropogon,gerardii,ffd,2003.0,218.0,3681.086669921877,2692.44022216797,17.0,,5
50112,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,5
50113,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,5
50114,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,5
50115,sherry,Andropogon,gerardii,ffd,2003.0,247.0,4501.436193847657,3367.78974609375,17.0,,6
50116,sherry,Andropogon,gerardii,ffd,2003.0,225.0,3883.0906250000016,2859.444177246095,17.0,,6
50117,sherry,Andropogon,gerardii,ffd,2003.0,247.0,4501.436193847657,3367.78974609375,17.0,,6
50118,sherry,Andropogon,gerardii,ffd,2003.0,247.0,4501.436193847657,3367.78974609375,17.0,,6
50119,sherry,Andropogon,gerardii,ffd,2003.0,247.0,4501.436193847657,3367.78974609375,17.0,,6
50120,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,6
50121,sherry,Andropogon,gerardii,ffd,2003.0,213.0,3528.964324951173,2565.3178771972666,17.0,,7
50122,sherry,Andropogon,gerardii,ffd,2003.0,213.0,3528.964324951173,2565.3178771972666,17.0,,7
50123,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,7
50124,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,7
50125,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,7
50126,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,7
50127,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,8
50128,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,8
50129,sherry,Andropogon,gerardii,ffd,2003.0,247.0,4501.436193847657,3367.78974609375,17.0,,8
50130,sherry,Andropogon,gerardii,ffd,2003.0,231.0,4055.918438720705,3002.2719909667985,17.0,,8
50131,sherry,Andropogon,gerardii,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,8
50132,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,8
50133,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,8
50134,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,8
50135,sherry,Andropogon,gerardii,ffd,2003.0,218.0,3681.086669921877,2692.44022216797,17.0,,9
50136,sherry,Andropogon,gerardii,ffd,2003.0,239.0,4289.624841308596,3195.9783935546893,17.0,,9
50137,sherry,Andropogon,gerardii,ffd,2003.0,247.0,4501.436193847657,3367.78974609375,17.0,,9
50138,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,9
50139,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,9
50140,sherry,Andropogon,gerardii,ffd,2003.0,213.0,3528.964324951173,2565.3178771972666,17.0,,9
50141,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,9
50142,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,9
50143,sherry,Andropogon,gerardii,ffd,2003.0,247.0,4501.436193847657,3367.78974609375,17.0,,9
50144,sherry,Andropogon,gerardii,ffd,2003.0,247.0,4501.436193847657,3367.78974609375,17.0,,9
50145,sherry,Andropogon,gerardii,ffd,2003.0,253.0,4642.309234619143,3478.6627868652367,17.0,,10
50146,sherry,Andropogon,gerardii,ffd,2003.0,239.0,4289.624841308596,3195.9783935546893,17.0,,10
50147,sherry,Andropogon,gerardii,ffd,2003.0,253.0,4642.309234619143,3478.6627868652367,17.0,,10
50148,sherry,Andropogon,gerardii,ffd,2003.0,225.0,3883.0906250000016,2859.444177246095,17.0,,10
50149,sherry,Andropogon,gerardii,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,10
50150,sherry,Andropogon,gerardii,ffd,2003.0,225.0,3883.0906250000016,2859.444177246095,17.0,,10
50151,sherry,Andropogon,gerardii,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,10
50152,sherry,Andropogon,gerardii,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,10
50153,sherry,Andropogon,gerardii,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,10
50154,sherry,Andropogon,gerardii,ffd,2003.0,231.0,4055.918438720705,3002.2719909667985,17.0,,11
50155,sherry,Andropogon,gerardii,ffd,2003.0,239.0,4289.624841308596,3195.9783935546893,17.0,,11
50156,sherry,Andropogon,gerardii,ffd,2003.0,239.0,4289.624841308596,3195.9783935546893,17.0,,11
50157,sherry,Andropogon,gerardii,ffd,2003.0,239.0,4289.624841308596,3195.9783935546893,17.0,,11
50158,sherry,Andropogon,gerardii,ffd,2003.0,231.0,4055.918438720705,3002.2719909667985,17.0,,11
50159,sherry,Andropogon,gerardii,ffd,2003.0,239.0,4289.624841308596,3195.9783935546893,17.0,,11
50160,sherry,Andropogon,gerardii,ffd,2003.0,231.0,4055.918438720705,3002.2719909667985,17.0,,11
50161,sherry,Andropogon,gerardii,ffd,2003.0,218.0,3681.086669921877,2692.44022216797,17.0,,11
50162,sherry,Andropogon,gerardii,ffd,2003.0,239.0,4289.624841308596,3195.9783935546893,17.0,,11
50163,sherry,Andropogon,gerardii,ffd,2003.0,231.0,4055.918438720705,3002.2719909667985,17.0,,11
50164,sherry,Andropogon,gerardii,ffd,2003.0,239.0,4289.624841308596,3195.9783935546893,17.0,,12
50165,sherry,Andropogon,gerardii,ffd,2003.0,239.0,4289.624841308596,3195.9783935546893,17.0,,12
50166,sherry,Andropogon,gerardii,ffd,2003.0,225.0,3883.0906250000016,2859.444177246095,17.0,,12
50167,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,12
50168,sherry,Andropogon,gerardii,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,12
50169,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,12
50170,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,12
50171,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,12
50172,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,12
50173,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,12
50174,sherry,Andropogon,gerardii,ffd,2003.0,297.0,5520.321386718753,4136.674938964847,17.0,,13
50175,sherry,Andropogon,gerardii,ffd,2003.0,218.0,3681.086669921877,2692.44022216797,17.0,,13
50176,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,13
50177,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,13
50178,sherry,Andropogon,gerardii,ffd,2003.0,206.0,3311.682629394532,2383.0361816406253,17.0,,13
50179,sherry,Andropogon,gerardii,ffd,2003.0,218.0,3681.086669921877,2692.44022216797,17.0,,13
50180,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,13
50181,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,13
50182,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,13
50183,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,13
50184,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,14
50185,sherry,Andropogon,gerardii,ffd,2003.0,260.0,4793.722735595706,3595.076287841799,17.0,,14
50186,sherry,Andropogon,gerardii,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,14
50187,sherry,Andropogon,gerardii,ffd,2003.0,260.0,4793.722735595706,3595.076287841799,17.0,,14
50188,sherry,Andropogon,gerardii,ffd,2003.0,267.0,4942.717810058597,3709.07136230469,17.0,,14
50189,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,14
50190,sherry,Andropogon,gerardii,ffd,2003.0,253.0,4642.309234619143,3478.6627868652367,17.0,,14
50191,sherry,Andropogon,gerardii,ffd,2003.0,247.0,4501.436193847657,3367.78974609375,17.0,,14
50192,sherry,Andropogon,gerardii,ffd,2003.0,206.0,3311.682629394532,2383.0361816406253,17.0,,15
50193,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,15
50194,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,15
50195,sherry,Andropogon,gerardii,ffd,2003.0,260.0,4793.722735595706,3595.076287841799,17.0,,15
50196,sherry,Andropogon,gerardii,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,15
50197,sherry,Andropogon,gerardii,ffd,2003.0,276.0,5115.832867431642,3837.186419677735,17.0,,15
50198,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,15
50199,sherry,Andropogon,gerardii,ffd,2003.0,281.0,5206.331036376955,3902.6845886230485,17.0,,15
50200,sherry,Andropogon,gerardii,ffd,2003.0,288.0,5337.26403808594,3998.6175903320336,17.0,,15
