Schizachyrium scoparium,,,(Little Bluestem) Summer 2003 Phenology,,,,,,,,,,,,,
Incomplete plants were removed for curve fitting,,,,,,,,,,,,,,,,
Fit curves per plant,,,,,,,,,,,,,,,,
8,8,n,y,0,0,0,0,1,1.5,1.5,2,2.5,3,3,3.5,3.5
8,9,n,y,0,0,0,0,0.5,1,1.5,2,2,3,3,3.5,3.5
8,10,n,y,0,0,0,0,1,1.5,1.5,1.5,2.5,3,3,3.5,3.5
11,1,n,y,0,0.5,0.5,1,1.5,1.5,2,2,3.5,3.5,3.5,3.5,3.5
11,2,n,y,0,0,0,0.5,1.5,1.5,1.5,1.5,2.5,3,3.5,3.5,3.5
11,3,n,y,0,0,0.5,0.5,1.5,1.5,1.5,1.5,2.5,3,3.5,3.5,3.5
11,4,n,y,0,0,0.5,1,1.5,1.5,1.5,1.5,3.5,3.5,3.5,3.5,3.5
11,5,n,y,0,0,0.5,1,1.5,1.5,1.5,1.5,2,2.5,3.5,3.5,3.5
11,6,n,y,0,0,0.5,0.5,1.5,1,1,2,2.5,2.5,3.5,3.5,3.5
11,7,n,y,0,0,0.5,1,1.5,1.5,2,2,2.5,2.5,3.5,3.5,3.5
11,8,n,y,0,0,0.5,1,1.5,0.5,1,1,1,2.5,3.5,3.5,3.5
11,9,n,y,0,0,0.5,1,1.5,2,2,2,2.25,2.5,3.5,3.5,3.5
11,10,n,y,0,0,0,0.5,1,1.5,1.5,1.5,2,2.5,3.5,3.5,3.5
16,1,n,y,1,0,0,0.5,0.5,1.5,2,2,2.5,3,3.5,3.5,4
16,2,n,y,1,1.5,1.5,1.5,1.5,2,2,2,2.5,3,3.5,3.5,3.5
16,3,n,y,1,1.5,1,2,2,2.5,2.5,2.5,2.5,3,3.5,3.5,3.5
16,4,n,y,0,0,0,0,0,0,1,1.5,1.5,2,3.5,4,4
16,5,n,y,0.5,0.5,0,0.5,1.5,1.5,2,2,2.5,3,3.5,3.5,3.5
16,6,n,y,0,0,0.5,0.5,1,2,2,2.5,3,3,3.5,3.5,3.5
16,7,n,y,0,0,0,0.5,1,1.5,2,2.5,2.5,3,3.5,3.5,3.5
16,8,n,y,0,0.5,0.5,0.5,1.5,2,2,2.5,2.75,3,3.5,3.5,3.5
16,9,n,y,0,0,0,0.5,1.5,2,2,2,2.5,3,3.5,3.5,3.5
16,10,n,y,0,0,0,0.5,0.5,2,2.5,2.5,2.75,3,3.5,3.5,3.5
20,1,n,y,0,0,0,0.5,0.5,1,1,1,2,3,3.5,3.5,3.5
20,2,n,y,0,0,0.5,0.5,0.5,1.5,1.5,1.5,2.5,3,3.5,3.5,3.5
20,3,n,y,0,0,0.5,0,0.5,1.5,1.5,1.5,2.5,3,3,3.5,3.5
20,4,n,y,0,0,0.5,0.5,0.5,1.5,1.5,1.5,2.5,3,3.5,3.5,3.5
20,5,n,y,0,0,0.5,0.5,0.5,1.5,2,2.25,2.5,3,3,3.5,3.5
20,16,n,y,0,0,0,0,0,0,0,0,0,0.5,1,2,3.5
20,7,n,y,0,0,0.5,1,1.5,1,1,1,2,3,3,3.5,3.5
20,8,n,y,0,0,0.5,0.5,0.5,2,1,1.5,2,3,3,3.5,3.5
20,9,n,y,0,0,0,0,0.5,1.5,1.5,1.5,2,3,3.5,3.5,3.5
20,10,n,y,0,0,0.5,0.5,0.5,1.5,1.5,1.5,2,3,3.5,3.5,3.5
3,1,y,n,0,0,0,0,0,1.5,1.5,2,2.5,2.5,3,3.5,3.5
3,3,y,n,0,0,0,0,0,0.5,1,1.5,1.5,2,3,3,3.5
3,4,y,n,0,0,0,0,0,0.5,1,1,1,2,3,3.5,3.5
3,6,y,n,0,0,0,0,0,0,0.5,1.5,1.5,2,2,3.5,3.5
7,1,y,n,0,0,0,1,1.5,1.5,2,2,2.5,2.5,3,3.5,3.5
7,2,y,n,0,0,0,0,0,1,1.5,2,2.5,2.5,3,3.5,3.5
7,3,y,n,0,0,0,0,0,0.5,1.5,2,2.5,3,3,3.5,3.5
7,4,y,n,0,0,0,0,0.5,1,2,2,2.5,3,3,3.5,3.5
7,5,y,n,0,0,0,0,0,0.5,2,2.5,2.5,2.5,3,3.5,3.5
7,6,y,n,0,0,0,0,0,1,1.5,2,2,2.5,3,3.5,3.5
7,7,y,n,0,0,0,0,0,0,0.5,1.5,2,3,3,3.5,3.5
7,8,y,n,0,0,0,0,0,0.5,1.5,1.5,2.5,2.5,3,3.5,3.5
7,9,y,n,0,0,0,0,0,0.5,0.5,1,1.5,2,3,3.5,3.5
7,10,y,n,0,0,0,0,0,1.5,1.5,2,2.5,2.5,3,3.5,3.5
12,1,y,n,0,0.5,0.5,0.5,1.5,1.5,2,2.5,3.5,3.5,3.5,3.5,3.5
12,2,y,n,0,0,0,0,1.5,0.5,1,1.5,3.5,3.5,3.5,3.5,3.5
12,3,y,n,0,0.5,0.5,0.5,1.5,1.5,1.5,1.5,3.5,3.5,3.5,3.5,3.5
12,4,y,n,0,0,0,0,1.5,1.5,1.5,2,2.5,3,3.5,3.5,3.5
12,5,y,n,0,0.5,0.5,0.5,1.5,1.5,1.5,1.5,3.5,3.5,3.5,3.5,3.5
12,6,y,n,0,0,0,0.5,1.5,1.5,1.5,1.5,2.5,3,3.5,3.5,3.5
12,7,y,n,0,0,0,0,1.5,1.5,1.5,2,3.5,3.5,3.5,3.5,3.5
12,8,y,n,0,0,0,0,0.5,1.5,1.5,2,3.5,3.5,3.5,3.5,3.5
12,9,y,n,0,0,0,0,0.5,1.5,1.5,1.5,2.5,3,3.5,3.5,3.5
12,10,y,n,0,0,0,0,0.5,1.5,1.5,1.5,2.5,3,3.5,3.5,3.5
15,1,y,n,0,0,0,0,0.5,0.5,1,2.5,2,3,3.5,3.5,3.5
15,2,y,n,0,0,0,0,0.5,1.5,1.5,1.5,2,3,3.5,3.5,3.5
15,3,y,n,0,0,0,0,0.5,1.5,1.5,1.5,2,3,3.5,3.5,3.5
15,4,y,n,0,0,0,0,0.5,1,1.5,1.5,2,3,3.5,3.5,3.5
15,5,y,n,0,0,0,0,0.5,1,1.5,2,2.5,3,3.5,3.5,3.5
15,6,y,n,0,0,0,0,0.5,0.5,1.5,2,2.5,3,3.5,3.5,3.5
15,7,y,n,0,0,0,0,1,2,2,2.5,2.5,3,3.5,3.5,3.5
15,8,y,n,0,0,0,0,1,1,2,2.5,2.5,3,3.5,3.5,3.5
15,9,y,n,0,0,0,0,1,1,2,2.5,2.5,3,3.5,3.5,3.5
15,10,y,n,0,0,0,0,0.5,0.5,1,2,2,3,3.5,3.5,3.5
19,1,y,n,0,0,0,0,0.5,0.5,1,1.5,2,3.5,3.5,3.5,3.5
19,2,y,n,0,0,0,0,0,0.5,1,1.5,2,3,3.5,3.5,3.5
19,3,y,n,0,0,0,0,1,1.5,1,1.5,2.5,3.5,3.5,3.5,3.5
19,4,y,n,0,0,0,0,0.5,0.5,0.5,1.5,1.5,2,3.5,3.5,3.5
19,5,y,n,0,0,0,0,0.5,0.5,1,2,2,3,3.5,3.5,3.5
19,6,y,n,0,0,0,0,0.5,0.5,0.5,0.5,1.5,2,3.5,2.5,3.5
19,7,y,n,0,0,0,0,0.5,0.5,0.5,1,2,3,3.5,3,3.5
19,8,y,n,0,0,0,0,1,1,1,2,2,3,3.5,3.5,3.5
19,9,y,n,0,0,0,0,0.5,0.5,0.5,0.5,1.5,2,3.5,3,3.5
19,10,y,n,0,0,0,0.5,1,1,1.5,1.5,1.5,2,3.5,3.5,3.5
1,1,y,y,0,0,0,0.5,1.5,1.5,1.5,2,2.5,3,3,3.5,3.5
1,2,y,y,0,0,0,0,0,0.5,1,1.5,2.5,3,3,3.5,3.5
1,3,y,y,0,0,0,0,0,0.5,1,2,2,3,3,3.5,3.5
1,4,y,y,0,0,0,0,0,0.5,1.5,1.5,1.5,2,3,3.5,3.5
1,5,y,y,0,0,0,0,0,1,1.5,2,2.5,2.5,3,3.5,3.5
1,6,y,y,0,0,0,0,0,0.5,1,1.5,2.5,2.5,3,3.5,3.5
1,7,y,y,0,0,0,0,0,0.5,1.5,2,2.5,3,3,3.5,3.5
1,8,y,y,0,0,0,0,0,0.5,0.5,0.5,1.5,2,3,3.5,3.5
1,9,y,y,0,0,0,0,0,0.5,1,1.5,2.5,2.5,2.5,3.5,3.5
1,10,y,y,0,0,0,0,0,1,1,1,1.5,2,3,3.5,3.5
5,1,y,y,0,0,0,0,0.5,1,1.5,2,2.5,2.5,3,3.5,3.5
5,2,y,y,0,0,0,0,1.5,1.5,1.5,2,2.5,2.5,3,3.5,3.5
5,3,y,y,0,0,0,0,1.5,1.5,2,2.5,2.5,2.5,3,3.5,3.5
5,4,y,y,0,0,0,0,1.5,1.5,1.5,2,2.5,2.5,3,3.5,3.5
5,5,y,y,0,0,0.5,1,1.5,1.5,1.5,2,2.5,2.5,3,3.5,3.5
5,6,y,y,0,0,0,0,1.5,1.5,1.5,1.5,1.5,2,3,3.5,3.5
5,7,y,y,0,0,0,0,0.5,1,1.5,1.5,1.5,2,3,3.5,3.5
5,8,y,y,0,0,0,0,1.5,1.5,1.5,1.5,1.5,2,3,3.5,3.5
5,9,y,y,0,0,0,0,0.5,0.5,1.5,2,2.5,2.5,3,3.5,3.5
5,10,y,y,0,0,0,0,0,0.5,1.5,1.5,2.5,2.5,3,3.5,3.5
9,1,y,y,0,0,0,0,0,0,1,1.5,1.5,3,3.5,4,3.5
9,2,y,y,0,0,0,0,0,0.5,1.5,1.5,3.5,3.5,3.5,3.5,4
9,3,y,y,0,0,0,0,0,0.5,0.5,0.5,1,2,3,4,4
9,4,y,y,0,0,0,0,1,1.5,1.5,1.5,2.5,3,3.25,3.5,3.5
9,5,y,y,0,0,0,0,1,1.5,1.5,1.5,3.5,3.5,3.5,4,4
9,6,y,y,0,0,0,0,0,0.5,1.5,2.5,3.5,3.5,3.5,3.5,3.5
9,8,y,y,0,0,0,0,1,1.5,1.5,1.5,3.5,3.5,3.5,3.5,3.5
9,9,y,y,0,0,0,0,0,0.5,1.5,1.5,3.5,3.5,3.5,3.5,3.5
9,10,y,y,0,0,0,0,0,0.5,1.5,1.5,3.5,3.5,3.5,3.5,3.5
13,1,y,y,0,0,0,0,0.5,1.5,1.5,1.5,3.5,3.5,3.5,3.5,3.5
13,2,y,y,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,3.5,3.5,3.5,3.5,4
13,3,y,y,0,0,0,0,0.5,0.75,1,2,3,3.5,3.5,3.5,4
13,4,y,y,0,0,0,0.5,0.5,2,2,2,2.25,2.5,3,3.5,4
13,5,y,y,0,0,0,0.5,1,1.5,1.5,1.5,2.5,2.5,3.5,3.5,3.5
13,6,y,y,0,0,0.5,0.5,0.5,1,2,2.5,2.5,3,3.5,3.5,3.5
13,7,y,y,0,0,0.5,0,0.5,1.5,2,2.5,2.5,2.5,3.5,3.5,3.5
13,8,y,y,0,0,0,0,0.5,1.5,2,2.5,2,3,3.5,3.5,3.5
13,9,y,y,0,0,0,0.5,0.5,0.5,1,2.5,2,3,3.5,3.5,3.5
13,10,y,y,0,0,0,0,0.5,0.5,1,2.5,2,3,3.5,3.5,3.5
17,1,y,y,0,0,0.5,1,1,2,2,2.5,2.5,3.5,3.5,3.5,3.5
17,12,y,y,0,0,0,0,0,0,0,0.5,1,2,3.5,3.5,3.5
17,3,y,y,0,0,0.5,1,1,1.5,2.5,2.5,3.5,3.5,3.5,3.5,4
17,4,y,y,0,0,0,0,0,0.5,1,1.5,1.5,2,3.5,3.5,3.5
17,5,y,y,0,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.5,2,3.5,3.5,3.5
17,6,y,y,0,0.5,0.5,1,1.5,1.5,1.5,1.5,1.5,2,3.5,3.5,3.5
17,7,y,y,0,0,0.5,0.5,1,1,1,2,3.5,3.5,3.5,3.5,4
17,8,y,y,0,1.5,1,0.5,1.5,1.5,1.5,2,2,3,3.5,3.5,3.5
17,9,y,y,0,0,0,0,0.5,0.5,0.5,0.5,2,3,3.5,3.5,3.5
17,10,y,y,0,0.5,0.5,0.75,1,1,1.5,1.5,2,3,3.5,3.5,3.5
