year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall,
8,3,9,175,4,3,4,5,,,4,5.50,
8,3,9,180,4,5,6,,,,5.5,5.75,
8,3,9,188,4,5,6,,,,5.5,5.75,
8,3,9,194,4,6,,,,,6,6.00,
8,3,9,136,5,0,,,,,0,0,
8,3,9,146,5,1,,,,,1,1,
8,3,9,153,5,1,2,,,,1.5,2.75,
8,3,9,159,5,1,2,3,4,,2.5,3.25,
8,3,9,170,5,2,3,4,5,,3.5,4.25,
8,3,9,175,5,3,4,5,,,4,4.50,
8,3,9,180,5,3,4,5,6,,4.5,5.25,
8,3,9,188,5,5,6,,,,5.5,5.75,
8,3,9,194,5,6,,,,,6,6.00,
8,3,10,136,1,0,,,,,0,0,
8,3,10,146,1,1,,,,,1,1,
8,3,10,153,1,1,2,,,,1.5,1.75,
8,3,10,159,1,1,2,3,4,5,3,3.50,
8,3,10,170,1,1,2,3,4,5,3,4.75,
8,3,10,175,1,3,4,5,6,,4.5,5.50,
8,3,10,180,1,5,6,,,,5.5,5.75,
8,3,10,188,1,6,,,,,6,6.00,
8,3,10,136,2,0,,,,,0,0,
8,3,10,146,2,1,,,,,1,1,
8,3,10,153,2,1,2, ,,,1.5,1.75,
8,3,10,159,2,1,2,3,4,5,3,3.25,
8,3,10,170,2,1,2,3,4,5,3,4.25,
8,3,10,175,2,3,4,5,6,,4.5,5.25,
8,3,10,180,2,5,6,,,,5.5,5.75,
8,3,10,188,2,5,6,,,,5.5,5.75,
8,3,10,194,2,6,,,,,6,6.00,
8,3,10,136,3,0,,,,,0,0,
8,3,10,146,3,1,,,,,1,1,
8,3,10,153,3,1,2,4,,,2.333333333,2.25,
8,3,10,159,3,1,2,3,4,,2.5,3.75,
8,3,10,170,3,2,3,4,5,,3.5,4.75,
8,3,10,175,3,4,5,6,,,5,5.75,
8,3,10,180,3,6,,,,,6,6.00,
8,3,10,136,4,0,,,,,0,0,
8,3,10,146,4,1,,,,,1,1,
8,3,10,153,4,1,2,4,,,2.333333333,2.25,
8,3,10,159,4,1,2,3,4,,2.5,3.25,
8,3,10,170,4,2,3,4,5,6,4,4.25,
8,3,10,175,4,3,4,5,6,,4.5,5.25,
8,3,10,180,4,3,4,5,6,,4.5,5.25,
8,3,10,188,4,5,6,,,,5.5,5.75,
8,3,10,194,4,6,,,,,6,6.00,
8,3,10,136,5,0,,,,,0,0,
8,3,10,146,5,1,,,,,1,1,
8,3,10,153,5,1,2,,,,1.5,1.50,
8,3,10,159,5,1,2,3,4,,2.5,3.50,
8,3,10,170,5,1,2,3,4,5,3,4.50,
8,3,10,175,5,3,4,5,,,4,4.50,
8,3,10,180,5,3,4,5,6,,4.5,5.75,
8,3,10,188,5,6, ,,,,6,6.00,
8,4,1,136,1,0,,,,,0,0,
8,4,1,146,1,1,,,,,1,1,
8,4,1,153,1,1,2,4,,,2.333333333,2.25,
8,4,1,159,1,1,2,3,4,,2.5,3.5,
8,4,1,167,1,2,3,4,5,6,4,5.25,
8,4,1,174,1,4,5,6,,,5,5.75,
8,4,1,180,1,5,6,,,,5.5,5.75,
8,4,1,187,1,6,,,,,6,6,
8,4,1,136,2,0,,,,,0,0,
8,4,1,146,2,1,,,,,1,1,
8,4,1,153,2,1,2,4,,,2.333333333,2.25,
8,4,1,159,2,1,2,3,4,,2.5,3.25,
8,4,1,167,2,3,4,5,6,,4.5,5.5,
8,4,1,174,2,3,4,5,6,,4.5,5.25,
8,4,1,180,2,3,5,6,,,4.666666667,5.75,
8,4,1,187,2,5,6,,,,5.5,5.75,
8,4,1,194,2,5,6,,,,5.5,5.75,
8,4,1,187,2,6,,,,,6,6,
8,4,1,136,3,0,,,,,0,0,
8,4,1,146,3,1,,,,,1,1,
8,4,1,153,3,1,2,3,4,,2.5,2.75,
8,4,1,159,3,1,2,3,4,,2.5,3.5,
8,4,1,167,3,1,2,3,4,5,3,4.25,
8,4,1,174,3,3,4,5,6,,4.5,5.5,
8,4,1,180,3,3,4,5,6,,4.5,5.5,
8,4,1,187,3,6,,,,,6,6,
8,4,1,136,4,0,,,,,0,0,
8,4,1,146,4,1,,,,,1,1,
8,4,1,153,4,1,2,3,4,,2.5,2.25,
8,4,1,159,4,1,2,3,4,,2.5,3.25,
8,4,1,167,4,1,2,3,4,5,3,4.5,
8,4,1,174,4,3,4,5,6,,4.5,5.75,
8,4,1,180,4,3,4,5,6,,4.5,5.75,
8,4,1,187,4,6,,,,,6,6,
8,4,1,136,5,0,,,,,0,0,
8,4,1,146,5,1,,,,,1,1,
8,4,1,153,5,1,2,,,,1.5,1.75,
8,4,1,159,5,1,2,3,4,,2.5,3.25,
8,4,1,167,5,1,2,3,4,,2.5,3.75,
8,4,1,174,5,3,4,5,6,,4.5,5.5,
8,4,1,180,5,3,4,5,6,,4.5,5.75,
8,4,1,187,5,6,,,,,6,6,
8,4,2,136,1,0,,,,,0,0,
8,4,2,146,1,1,,,,,1,1,
8,4,2,153,1,1,2,,,,1.5,1.25,
8,4,2,159,1,2,4,,,,3,3.75,
8,4,2,167,1,4,5,,,,4.5,4.75,
8,4,2,180,1,5,6,,,,5.5,5.75,
8,4,2,187,1,5,6,,,,5.5,5.75,
8,4,2,194,1,6,,,,,6,6,
8,4,2,136,2,0,,,,,0,0,
8,4,2,146,2,1,,,,,1,1,
8,4,2,153,2,1,2,3,4,,2.5,2.25,
8,4,2,159,2,1,2,,,,1.5,1.75,
8,4,2,167,2,2,3,4,5,,3.5,4.25,
8,4,2,180,2,5,6,,,,5.5,5.75,
8,4,2,187,2,5,6,,,,5.5,5.75,
8,4,2,194,2,6,,,,,6,6,
8,4,2,136,3,0,,,,,0,0,
8,4,2,146,3,1,,,,,1,1,
8,4,2,153,3,1,2,,,,1.5,1.75,
8,4,2,159,3,1,2,3,4,,2.5,3.25,
8,4,2,167,3,2,3,4,5,,3.5,4.25,
8,4,2,174,3,3,4,5,6,,4.5,5.5,
8,4,2,180,3,3,4,5,6,,4.5,5.5,
8,4,2,187,3,5,6,,,,5.5,5.75,
8,4,2,194,3,6,,,,,6,6,
8,4,2,136,5,0,,,,,0,0,
8,4,2,146,5,1,2,,,,1.5,1.5,
8,4,2,153,5,1,2,3,4,,2.5,3.75,
8,4,2,159,5,3,4,,,,3.5,3.75,
8,4,2,180,5,5,6,,,,5.5,5.75,
8,4,2,187,5,5,6,,,,5.5,5.75,
8,4,2,194,5,6,,,,,6,6,
8,4,3,136,1,0,,,,,0,0,
8,4,3,146,1,1,,,,,1,1,
8,4,3,153,1,1,2,,,,1.5,1.75,
8,4,3,159,1,1,2,3,4,5,3,3.753,
8,4,3,167,1,2,3,4,5,6,4,5.25,
8,4,3,174,1,3,4,5,6,,4.5,5.75,
8,4,3,180,1,3,4,5,6,,4.5,5.75,
8,4,3,187,1,5,6,,,,5.5,5.75,
8,4,3,194,1,6,,,,,6,6,
8,4,3,136,2,0,,,,,0,0,
8,4,3,146,2,1,,,,,1,1,
8,4,3,153,2,1,2,4,,,2.333333333,2.25,
8,4,3,159,2,1,2,3,4,,2.5,2.75,
8,4,3,167,2,1,2,3,4,5,3,4.25,
8,4,3,174,2,3,4,5,6,,4.5,5.25,
8,4,3,180,2,3,4,5,6,,4.5,5.75,
8,4,3,187,2,5,6,,,,5.5,5.75,
8,4,3,194,2,6,,,,,6,6,
8,4,3,136,3,0,,,,,0,0,
8,4,3,146,3,1,,,,,1,1,
8,4,3,153,3,1,2,,,,1.5,1.75,
8,4,3,159,3,1,2,3,4,,2.5,3.25,
8,4,3,167,3,3,4,5,,,4,4.75,
8,4,3,174,3,2,3,4,5,6,4,5.25,
8,4,3,180,3,3,4,5,6,,4.5,5.5,
8,4,3,187,3,6,,,,,6,6,
8,4,3,136,4,0,,,,,0,0,
8,4,3,146,4,1,,,,,1,1,
8,4,3,153,4,1,2,,,,1.5,1.75,
8,4,3,159,4,1,2,3,4,,2.5,3.25,
8,4,3,167,4,3,4,5,,,4,4.75,
8,4,3,180,4,5,6,,,,5.5,5.75,
8,4,3,187,4,5,6,,,,5.5,5.75,
8,4,3,194,4,6,,,,,6,6,
8,4,3,136,5,0,,,,,0,0,
8,4,3,146,5,1,,,,,1,1,
8,4,3,153,5,1,2,,,,1.5,1.75,
8,4,3,159,5,1,2,3,4,,2.5,3.25,
8,4,3,167,5,3,4,5,6,,4.5,5.5,
8,4,3,180,5,4,5,6, ,,5,5.5,
8,4,3,187,5,5,6,,,,5.5,5.75,
8,4,3,194,5,6,,,,,6,6,
8,4,4,136,1,0,,,,,0,0,
8,4,4,146,1,1,2,3,,,2,1.75,
8,4,4,153,1,1,2,3,4,,2.5,3.75,
8,4,4,159,1,3,4,5,,,4,4.75,
8,4,4,167,1,5,6,,,,5.5,5.75,
8,4,4,174,1,5,6,,,,5.5,5.75,
8,4,4,180,1,6,,,,,6,6,
8,4,4,136,2,0,,,,,0,0,
8,4,4,146,2,1,2,,,,1.5,1.25,
8,4,4,153,2,1,2,3,4,,2.5,3.5,
8,4,4,159,2,2,3,4,,,3,3.75,
8,4,4,174,2,5,6,,,,5.5,5.75,
8,4,4,187,2,5,6,,,,5.5,5.75,
8,4,4,194,2,6,,,,,6,6,
8,4,4,136,3,0,,,,,0,0,
8,4,4,146,3,1,2,,,,1.5,1.25,
8,4,4,153,3,1,2,3,4,,2.5,3.75,
8,4,4,159,3,2,3,4,,,3,3.75,
8,4,4,167,3,4,5,6,,,5,5.25,
8,4,4,174,3,6,,,,,6,6,
8,4,4,136,4,0,,,,,0,0,
8,4,4,146,4,1,2,,,,1.5,1.75,
8,4,4,153,4,3,4,,,,3.5,3.25,
8,4,4,159,4,3,4,,,,3.5,3.75,
8,4,4,174,4,5,6,,,,5.5,5.75,
8,4,4,187,4,5,6,,,,5.5,5.75,
8,4,4,194,4,6,,,,,6,6,
8,4,4,136,5,0,,,,,0,0,
8,4,4,146,5,1,2,,,,1.5,1.5,
8,4,4,153,5,1,2,3,4,,2.5,3.25,
8,4,4,159,5,3,4,,,,3.5,3.5,
8,4,4,167,5,2,3,4,5,6,4,4.75,
8,4,4,174,5,5,6,,,,5.5,5.75,
8,4,4,180,5,5,6,,,,5.5,5.75,
8,4,4,187,5,6,,,,,6,6,
8,4,5,136,1,0,,,,,0,0,
8,4,5,146,1,1,,,,,1,1,
8,4,5,153,1,1,2,3,,,2,2.75,
8,4,5,159,1,2,3,,,,2.5,2.75,
8,4,5,167,1,3,4,,,,3.5,3.75,
8,4,5,174,1,3,4,,,,3.5,3.75,
8,4,5,180,1,6,,,,,6,6,
8,4,5,136,2,0,,,,,0,0,
8,4,5,146,2,1,,,,,1,1,
8,4,5,153,2,1,2,3,4,,2.5,3.25,
8,4,5,159,2,2,3,4,,,3,3.75,
8,4,5,167,2,3,4,5,,,4,4.75,
8,4,5,174,2,3,4,5,6,,4.5,5.75,
8,4,5,180,2,5,6,,,,5.5,5.75,
8,4,5,187,2,6,,,,,6,6,
8,4,5,136,3,0,,,,,0,0,
8,4,5,153,3,1,2,3,4,,2.5,3.25,
8,4,5,159,3,1,2,3,4,,2.5,3.5,
8,4,5,167,3,3,4,5,,,4,4.75,
8,4,5,174,3,3,4,5,6,,4.5,5.75,
8,4,5,180,3,6,,,,,6,6,
8,4,5,136,4,0,,,,,0,0,
8,4,5,146,4,1,,,,,1,1,
8,4,5,153,4,1,2,,,,1.5,1.75,
8,4,5,159,4,1,2,3,4,,2.5,3.25,
8,4,5,167,4,1,2,3,4,5,3,4.25,
8,4,5,174,4,3,4,5,6,,4.5,5.25,
8,4,5,180,4,3,4,5,6,,4.5,5.25,
8,4,5,187,4,6,,,,,6,6,
8,4,5,136,5,0,,,,,0,0,
8,4,5,153,5,1,2,4,,,2.333333333,2.25,
8,4,5,159,5,1,2,3,4,,2.5,3.25,
8,4,5,167,5,2,3,4,5,6,4,4.5,
8,4,5,174,5,3,4,5,6,,4.5,5.75,
8,4,5,180,5,5,6, , ,,5.5,5.25,
8,4,5,187,5,6,,,,,6,6,
8,4,6,136,1,1,2,,,,1.5,1.25,
8,4,6,146,1,1,2,3,,,2,2.25,
8,4,6,153,1,2,3,4,,,3,3.75,
8,4,6,159,1,3,4,,,,3.5,3.75,
8,4,6,167,1,5,6,,,,5.5,5.75,
8,4,6,174,1,5,6,,,,5.5,5.75,
8,4,6,180,1,6,,,,,6,6,
8,4,6,136,2,1,2,,,,1.5,1.25,
8,4,6,146,2,1,2,3,4,,2.5,2.75,
8,4,6,153,2,3,4,5,,,4,4.25,
8,4,6,159,2,3,4,5,,,4,4.75,
8,4,6,167,2,5,6,,,,5.5,5.75,
8,4,6,174,2,5,6,,,,5.5,5.75,
8,4,6,180,2,6,,,,,6,6,
8,4,6,136,3,1,,,,,1,1,
8,4,6,146,3,2,3,4,,,3,2.75,
8,4,6,153,3,3,4,5,,,4,4.25,
8,4,6,159,3,3,4,5,,,4,4.25,
8,4,6,167,3,5,6,,,,5.5,5.75,
8,4,6,174,3,5,6,,,,5.5,5.75,
8,4,6,180,3,6,,,,,6,6,
8,4,6,136,4,1,,,,,1,1,
8,4,6,146,4,1,2,3,,,2,2.25,
8,4,6,153,4,2,3,4,,,3,3.75,
8,4,6,159,4,3,4,5,,,4,4.75,
8,4,6,167,4,5,6,,,,5.5,5.75,
8,4,6,174,4,5,6,,,,5.5,5.75,
8,4,6,180,4,6,,,,,6,6,
8,4,6,136,5,1,,,,,1,1,
8,4,6,146,5,1,2,3,4,,2.5,3.25,
8,4,6,153,5,3,4,5,,,4,4.25,
8,4,6,159,5,3,4,5,,,4,4.75,
8,4,6,167,5,5,6,,,,5.5,5.75,
8,4,6,174,5,5,6,,,,5.5,5.75,
8,4,6,180,5,6,,,,,6,6,
8,4,7,136,1,0,,,,,0,0,
8,4,7,146,1,1,2,,,,1.5,1.25,
8,4,7,153,1,1,2,3,4,,2.5,2.25,
8,4,7,159,1,2,3,4,,,3,3.75,
8,4,7,167,1,3,4,5,6,,4.5,5.5,
8,4,7,174,1,4,5,6,,,5,4.75,
8,4,7,187,1,6,,,,,6,6,
8,4,7,136,2,0,,,,,0,0,
8,4,7,146,2,1,2,,,,1.5,1.5,
8,4,7,153,2,1,2,3,4,,2.5,2.25,
8,4,7,159,2,2,3,4,5,,3.5,4.25,
8,4,7,167,2,3,4,5,,,4,4.75,
8,4,7,174,2,3,4,5,6,,4.5,5.25,
8,4,7,187,2,6,,,,,6,6,
8,4,7,136,3,0,,,,,0,0,
8,4,7,146,3,1,2,,,,1.5,1.25,
8,4,7,153,3,1,2,3,4,,2.5,2.25,
8,4,7,159,3,3,4,,,,3.5,3.75,
8,4,7,167,3,3,4,5,6,,4.5,5.25,
8,4,7,174,3,3,4,5,6,,4.5,5.25,
8,4,7,187,3,5,6,,,,5.5,5.75,
8,4,7,194,3,6,,,,,6,6,
8,4,7,136,4,0,,,,,0,0,
8,4,7,146,4,1,,,,,1,1,
8,4,7,153,4,1,2,3,4,,2.5,2.25,
8,4,7,159,4,2,3,4,,,3,3.25,
8,4,7,167,4,3,4,5,6,,4.5,5.25,
8,4,7,180,4,5,6,,,,5.5,5.75,
8,4,7,187,4,5,6,,,,5.5,5.75,
8,4,7,194,4,6,,,,,6,6,
8,4,7,136,5,0,,,,,0,0,
8,4,7,146,5,1,2,,,,1.5,1.5,
8,4,7,153,5,1,2,3,4,,2.5,3.25,
8,4,7,167,5,3,4,5,6,,4.5,4.75,
8,4,7,174,5,3,4,5,6,,4.5,4.25,
8,4,7,187,5,5,6,,,,5.5,5.75,
8,4,7,194,5,6,,,,,6,6,
8,4,8,136,1,1,2,3,4,,2.5,2.5,
8,4,8,146,1,2,3,4,,,3,3.75,
8,4,8,153,1,3,4,5,,,4,4.75,
8,4,8,159,1,3,4,5,6,,4.5,5.5,
8,4,8,167,1,6,,,,,6,6,
8,4,8,136,2,1,2,3,,,2,1.5,
8,4,8,146,2,1,2,3,4,,2.5,3.75,
8,4,8,153,2,3,4,5,,,4,4.25,
8,4,8,159,2,3,4,5,6,,4.5,4.75,
8,4,8,174,2,5,6,,,,5.5,5.75,
8,4,8,180,2,5,6,,,,5.5,5.75,
8,4,8,187,2,6,,,,,6,6,
8,4,8,136,3,1,2,,,,1.5,1.25,
8,4,8,146,3,2,3,,,,2.5,2.75,
8,4,8,153,3,3,4,,,,3.5,3.75,
8,4,8,159,3,3,4,5,6,,4.5,5.25,
8,4,8,167,3,6,,,,,6,6,
8,4,8,136,4,1,2,3,4,,2.5,3,
8,4,8,146,4,3,4,,,,3.5,3.75,
8,4,8,153,4,3,4,5,,,4,4.5,
8,4,8,159,4,3,4,5,6,,4.5,5.5,
8,4,8,167,4,6,,,,,6,6,
8,4,8,136,5,1,2,,,,1.5,1.25,
8,4,8,146,5,3,4,,,,3.5,3.75,
8,4,8,153,5,3,4,,,,3.5,3.75,
8,4,8,159,5,3,4,5,6,,4.5,5.25,
8,4,8,167,5,6,,,,,6,6,
8,4,9,136,1,1,,,,,1,1,
8,4,9,146,1,1,2,,,,1.5,1.25,
8,4,9,153,1,3,4,,,,3.5,3.75,
8,4,9,159,1,4,5,,,,4.5,4.25,
8,4,9,167,1,4,5,,,,4.5,4.75,
8,4,9,174,1,5,6,,,,5.5,5.75,
8,4,9,180,1,5,6,,,,5.5,5.75,
8,4,9,187,1,6,,,,,6,6,
8,4,9,136,2,1,2,3,,,2,1.25,
8,4,9,146,2,1,2,3,4,,2.5,2.25,
8,4,9,153,2,3,4,,,,3.5,3.75,
8,4,9,159,2,3,4,5,,,4,4.25,
8,4,9,167,2,3,4,5,6,,4.5,5.75,
8,4,9,174,2,3,4,5,6,,4.5,5.25,
8,4,9,180,2,6,,,,,6,6,
8,4,9,136,3,1,,,,,1,1,
8,4,9,146,3,1,2,3,4,,2.5,2.25,
8,4,9,153,3,3,4,,,,3.5,3.75,
8,4,9,159,3,3,4,,,,3.5,3.75,
8,4,9,167,3,3,4,5,6,,4.5,4.75,
8,4,9,174,3,3,4,5,6,,4.5,5.5,
8,4,9,180,3,6,,,,,6,6,
8,4,9,136,4,1,2,3,,,2,1.25,
8,4,9,146,4,1,2,3,4,,2.5,2.25,
8,4,9,153,4,3,4,,,,3.5,3.75,
8,4,9,159,4,3,4,5,6,,4.5,4.75,
8,4,9,167,4,3,4,5,6,,4.5,5.75,
8,4,9,174,4,3,4,5,6,,4.5,5.75,
8,4,9,180,4,6,,,,,6,6,
8,4,9,136,5,1,,,,,1,1,
8,4,9,146,5,1,2,3,4,,2.5,2.75,
8,4,9,153,5,3,4,,,,3.5,3.25,
8,4,9,159,5,3,4,5,,,4,4.25,
8,4,9,167,5,3,4,5,6,,4.5,5.5,
8,4,9,174,5,3,4,5,6,,4.5,4.75,
8,4,9,180,5,6,,,,,6,6,
8,4,10,136,1,1,2,3,,,2,2,
8,4,10,146,1,3,4,,,,3.5,3.5,
8,4,10,153,1,3,4,5,,,4,4.75,
8,4,10,159,1,3,4,5,6,,4.5,5.75,
8,4,10,167,1,6,,,,,6,6,
8,4,10,136,2,1,2,3,,,2,2,
8,4,10,146,2,1,2,3,4,,2.5,2.75,
8,4,10,153,2,3,4,5,,,4,4.75,
8,4,10,159,2,3,4,5,6,,4.5,5.25,
8,4,10,167,2,6,,,,,6,6,
8,4,10,136,3,1,2,,,,1.5,1.25,
8,4,10,146,3,2,3,4,,,3,2.75,
8,4,10,153,3,3,4,5,,,4,4.25,
8,4,10,159,3,3,4,5,,,4,4.75,
8,4,10,167,3,5,6,,,,5.5,5.75,
8,4,10,174,3,3,4,5,6,,4.5,5.75,
8,4,10,180,3,6,,,,,6,6,
8,4,10,136,4,1,2,3,,,2,1.75,
8,4,10,146,4,2,3,4,,,3,2.75,
8,4,10,153,4,3,4,5,,,4,4.25,
8,4,10,159,4,3,4,5,,,4,4.75,
8,4,10,167,4,5,6,,,,5.5,5.75,
8,4,10,174,4,6,,,,,6,6,
8,4,10,136,5,1,2,3,,,2,1.5,
8,4,10,146,5,1,2,3,4,,2.5,2.25,
8,4,10,153,5,3,4,5,,,4,4.5,
8,4,10,159,5,3,4,5,,,4,4.75,
8,4,10,167,5,3,4,5,6,,4.5,5.75,
8,4,10,174,5,3,4,5,6,,4.5,5.75,
8,4,10,180,5,6,,,,,6,6,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
