Site,Tag,Species,SeedOrigin,Chamber,ChSide,ChRow,ChCol,GermDate,SpringSeeder,CensInDate,DatePlanted,DeathDate,PossibleDeathDate,CensorDate,Path_Harvest,MIA,Status,Phen_04.15.10,Phen_04.21.10,Phen_04.30.10,Phen_05.17.10,Phen_05.24.10,Phen_06.16.10,Phen_07.07.10,Phen_08.02.10,Phen_04.20.11,Phen_05.05.11,Phen_05.26.11,Phen_06.13.11,Phen_07.26.11,Phen_02.27.12,Phen_03.07.12,Phen_03.15.12,Phen_03.21.12,Phen_03.26.12,Phen_04.03.12,Phen_04.12.12,Phen_04.17.12,Phen_05.04.12,Phen_05.09.12,Phen_05.31.12,Phen_07.16.12,Phen_08.13.12,Phen_05.13.14
HF,3649,litu,KY_NA_Planted_B,S06_3,1,10,6,6/16/2010,NA,NA,3/17/2010,NA,NA,NA,NA,4/20/2011,0,NA,NA,NA,NA,NA,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3658,litu,KY_NA_Planted_B,S06_3,1,10,6,6/16/2010,NA,NA,3/17/2010,NA,NA,NA,NA,4/20/2011,0,NA,NA,NA,NA,NA,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8229,acru,GA_Athens-Clarke_Planted_A,S06_3,1,11,3,NA,NA,4/17/2012,5/16/2011,8/13/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,6,6,NA,NA
HF,3662,acru,MA_Worcester_Natural,S06_3,1,11,7,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9340,acru,MA_Worcester_Natural,S06_3,1,12,5,5/5/2011,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10640,acru,MA_Worcester_Natural,S06_3,1,12,6,7/29/2009,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,5,4,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10654,acru,MA_Worcester_Natural,S06_3,1,13,2,7/29/2009,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,4,4,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2763,piun,MA_Worcester_Natural,S06_3,1,13,3,7/7/2010,NA,NA,NA,4/20/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10679,acru,MA_Worcester_Natural,S06_3,1,13,4,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10652,acru,MA_Worcester_Natural,S06_3,1,14,1,7/29/2009,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,3,4,4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9555,pipa,AL_NA_Planted_A,S06_3,1,14,4,6/13/2011,NA,NA,5/16/2011,9/19/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2562,piun,MA_Worcester_Natural,S06_3,1,15,5,5/17/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3652,piun,MA_Worcester_Natural,S06_3,1,16,5,6/16/2010,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10650,acru,MA_Worcester_Natural,S06_3,1,17,3,7/29/2009,NA,NA,NA,5/24/2010,NA,NA,NA,NA,0,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9303,pita,GA_NA_Planted_B,S06_3,1,17,5,10/3/2011,NA,NA,5/16/2011,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,3,5,5,4,5,NA
HF,2594,acru,MA_Worcester_Planted_A,S06_3,1,17,6,7/7/2010,NA,NA,6/17/2009,5/5/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3637,acru, unkn,S06_3,1,17,6,6/16/2010,NA,NA,NA,5/5/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10603,acru,MA_Worcester_Natural,S06_3,1,19,1,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2750,piun,MA_Worcester_Natural,S06_3,1,19,6,7/7/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9507,acun,unkn,S06_3,1,21,2,6/13/2011,NA,NA,NA,9/23/2013,7/16/2012,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA
HF,8254,acru,MA_Worcester_Natural,S06_3,1,22,3,NA,-1,4/17/2012,NA,5/22/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA
HF,10627,acru,MA_Worcester_Natural,S06_3,1,22,4,7/29/2009,NA,NA,NA,5/24/2010,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,NA,acru,MA_Worcester_Planted_A,S06_3,1,24,7,NA,NA,NA,6/5/2012,NA,NA,9/23/2013,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8236,magr,NC_Durham_Planted_A,S06_3,1,25,3,NA,NA,4/17/2012,10/21/2011,NA,NA,NA,NA,7/16/2012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,6,NA,NA,NA
HF,8249,acru,MA_Worcester_Natural,S06_3,1,25,3,NA,-1,4/17/2012,NA,5/31/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA
HF,2304,litu,KY_NA_Planted_B,S06_3,1,25,5,6/16/2010,NA,NA,3/17/2010,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10605,acru,MA_Worcester_Natural,S06_3,1,26,1,7/29/2009,NA,NA,NA,5/24/2010,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8223,acru,MA_Worcester_Natural,S06_3,1,27,6,NA,NA,4/17/2012,NA,5/22/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA
HF,8243,acru,MA_Worcester_Natural,S06_3,1,27,6,NA,NA,4/17/2012,NA,5/4/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
HF,2371,pita,GA_NA_Planted_A,S06_3,1,27,7,6/16/2010,NA,NA,3/17/2010,4/20/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2730,pipa,GA_NA_Planted_A,S06_3,1,28,1,7/7/2010,NA,NA,6/29/2009,10/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10624,acru,MA_Worcester_Natural,S06_3,1,28,1,7/29/2009,NA,NA,NA,5/5/2011,NA,NA,NA,NA,0,4,5,5,5,5,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2452,pist,NC_NA_Planted_B,S06_3,1,28,6,7/27/2009,NA,NA,6/29/2009,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10620,acru,MA_Worcester_Natural,S06_3,1,29,4,7/29/2009,NA,NA,NA,4/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3664,bepa,MA_Worcester_Natural,S06_3,1,29,6,8/2/2010,NA,NA,NA,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,5,6,NA,NA,3,3,5,4,4,5,4,5,6,6,6,NA
HF,9307,acru,MA_Worcester_Natural,S06_3,1,29,7,10/3/2011,NA,NA,NA,4/3/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10662,acru,MA_Worcester_Natural,S06_3,1,30,5,7/29/2009,NA,NA,NA,8/13/2012,NA,NA,NA,NA,0,1,4,5,5,5,5,5,5,2,4,5,6,6,NA,NA,1,1,3,4,4,5,5,3,6,6,NA,NA
HF,11269,acru,MA_Worcester_Natural,S06_3,1,30,5,5/26/2011,NA,NA,NA,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8275,acru,MA_Worcester_Natural,S06_3,2,2,8,NA,-1,4/17/2012,NA,7/16/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA
HF,2778,litu,KY_NA_Planted_A,S06_3,2,2,9,7/7/2010,NA,NA,6/17/2009,4/20/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,11237,pipa,FL_NA_Planted_A,S06_3,2,2,13,5/26/2011,NA,NA,6/17/2010,9/19/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10692,acru,MA_Worcester_Natural,S06_3,2,3,9,7/29/2009,NA,NA,NA,7/16/2012,NA,NA,NA,NA,0,4,4,5,5,5,5,5,5,2,4,5,6,6,NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA
HF,10636,acru,MA_Worcester_Natural,S06_3,2,3,10,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,4264,acru,MA_Worcester_Natural,S06_3,2,3,11,NA,NA,9/23/2013,NA,5/13/2014,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,4285,acru,MA_Worcester_Natural,S06_3,2,4,9,NA,NA,9/23/2013,NA,5/13/2014,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3688,pist,NY_NA_Planted_B,S06_3,2,4,12,8/2/2010,NA,NA,3/17/2010,NA,NA,NA,NA,9/1/2010,0,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10632,acru,MA_Worcester_Natural,S06_3,2,7,13,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2262,piun,MA_Worcester_Natural,S06_3,2,8,8,6/16/2010,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2582,piun,MA_Worcester_Natural,S06_3,2,8,8,5/17/2010,NA,NA,NA,5/24/2010,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8238,acru,MA_Worcester_Natural,S06_3,2,8,9,NA,-1,4/17/2012,NA,8/13/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,6,6,6,NA
HF,8283,acru,MA_Worcester_Natural,S06_3,2,8,9,NA,-1,4/17/2012,NA,8/13/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,6,6,6,NA
HF,8449,pist,NC_NA_Planted_A,S06_3,2,8,9,5/31/2012,NA,NA,5/16/2011,7/16/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA
HF,2374,piun,MA_Worcester_Natural,S06_3,2,8,10,6/16/2010,NA,NA,NA,NA,NA,NA,NA,4/20/2011,0,NA,NA,NA,NA,NA,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9482,acru,MA_Worcester_Natural,S06_3,2,8,10,5/5/2011,NA,NA,NA,6/13/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2249,magr,NC_Durham_Planted_A,S06_3,2,11,9,6/16/2010,NA,NA,10/26/2009,5/31/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,5,5,1,1,1,1,1,NA,NA,1,1,1,1,1,1,4,1,NA,NA,NA,NA
HF,8139,piun,MA_Worcester_Natural,S06_3,2,11,9,5/9/2012,NA,NA,NA,5/31/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
