"month","type","(Intercept)","temptreat0","SE","t","nsites"
"10","soil",14.852217710047,-2.07175971827295,NA,NA,NA
"10","air",7.26286795776983,0.751082220933832,0.352333990847399,2.13173364036607,4
"10","air",9.69102145188368,0.39909445708221,NA,NA,NA
"10","air",5.28637108892525,0.427299206556476,NA,NA,NA
"10","air",4.35036262135345,1.70379685383326,NA,NA,NA
"10","air",9.72371666902703,0.474138366247303,NA,NA,NA
"11","soil",7.27506938329961,-0.480519618962217,0.588367316728696,-0.816700053350842,4
"11","soil",9.1867278484919,0.243421921287232,NA,NA,NA
"11","soil",5.33339411887396,0.156292478770529,NA,NA,NA
"11","soil",4.46379399047941,0.151111348132657,NA,NA,NA
"11","soil",10.1163615754023,-2.47290422406163,NA,NA,NA
"11","air",1.05828288768325,1.00356968378408,0.309416618559027,3.24342528354738,4
"11","air",2.93275385485549,0.758656033150072,NA,NA,NA
"11","air",0.935334625669028,0.75670601258303,NA,NA,NA
"11","air",-2.43258666059342,1.81900831664687,NA,NA,NA
"11","air",2.79762973079214,0.679908372758275,NA,NA,NA
"12","soil",4.35942846104162,-0.68967766997158,0.442764532006123,-1.55766241448184,4
"12","soil",6.52376719823359,-0.109720097951815,NA,NA,NA
"12","soil",1.9933755288421,-0.187467371570701,NA,NA,NA
"12","soil",1.61601035898419,-0.327812080087588,NA,NA,NA
"12","soil",7.30456075818279,-2.13371113029567,NA,NA,NA
"12","air",-2.60958999295719,0.188501986878472,0.193291162144818,0.975222999265958,4
"12","air",0.262754188823207,0.336491957212608,NA,NA,NA
"12","air",-6.12252452166253,0.00750728576064774,NA,NA,NA
"12","air",-4.9738330442764,0.066690589328425,NA,NA,NA
"12","air",0.395243405360061,0.343318115215974,NA,NA,NA
