date,julian,tree.id,circuit,bcon,bbrk,fbud,fopn,fpst,sex,length,width,lfin,l75,l95,tip,comments
7/3/2000,185,PRSE-01,5,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,PRSE-02,91,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,PRSE-03,106,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,QUAL-02,79,BB,100,0,0,0,NA,18,0,97,80,95,0,NA
7/3/2000,185,QUAL-03,98,BB,100,0,0,0,NA,18,0,97,80,95,0,NA
7/3/2000,185,QUAL-04,21,BB,100,0,0,0,NA,22,0,95,80,90,0,NA
7/3/2000,185,QURU-01,18,BB,100,0,0,0,NA,0,0,95,80,95,0,NA
7/3/2000,185,QURU-02,65,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,QURU-03,89,BB,100,0,0,0,NA,0,0,97,80,97,0,NA
7/3/2000,185,QURU-04,107,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,QUVE-01,26,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,QUVE-02,73,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,QUVE-03,86,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,QUVE-04,88,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,RHSP-01,37,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,RHSP-02,58,BB,100,0,0,0,NA,8,0,97,80,97,0,NA
7/3/2000,185,RHSP-03,80,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,SAPU-01,9,BB,100,0,0,0,NA,35,0,97,80,95,0,NA
7/3/2000,185,SAPU-02,102,BB,100,0,0,0,NA,32,0,95,80,92,0,NA
7/3/2000,185,SAPU-03,14,BB,100,0,0,0,NA,44,0,97,80,95,0,NA
7/3/2000,185,SAPU-04,15,BB,100,0,0,0,NA,28,0,97,80,97,0,NA
7/3/2000,185,TSCA-01,25,BB,100,0,0,0,NA,1,0,97,80,92,0,NA
7/3/2000,185,TSCA-04,50,BB,100,0,0,0,NA,1,0,95,80,90,0,NA
7/3/2000,185,TSCA-05,87,BB,100,0,0,0,NA,1,0,97,80,95,0,NA
7/3/2000,185,VACO-01,1,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,VACO-02,27,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,VACO-03,53,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,VACO-04,70,BB,100,0,0,0,NA,29,0,97,80,97,0,NA
7/3/2000,185,VIAL-01,23,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,VIAL-02,48,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,VIAL-03,68,BB,100,0,0,0,NA,0,0,97,80,97,0,NA
7/3/2000,185,VICA-01,7,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,VICA-02,19,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/3/2000,185,VICA-03,47,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ACPE-01,24,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ACPE-02,38,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ACPE-03,43,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ACPE-04,71,BB,100,0,0,0,NA,0,0,97,80,97,0,NA
7/10/2000,192,ACRU-01,8,BB,100,0,0,0,NA,0,0,97,80,97,0,NA
7/10/2000,192,ACRU-02,36,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ACRU-03,67,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ACRU-04,78,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ACRU-05,108,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ACSA-01,12,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ACSA-02,100,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ACSA-03,105,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,AMSP-01,3,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,AMSP-02,11,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,AMSP-03,59,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ARSP-01,66,BB,100,0,0,0,NA,9,0,100,80,100,0,NA
7/10/2000,192,ARSP-02,82,BB,100,0,0,0,NA,6,0,97,80,97,0,NA
7/10/2000,192,ARSP-04,103,BB,100,0,0,0,NA,9,0,100,80,100,0,NA
7/10/2000,192,BEAL-01,16,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BEAL-02,45,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BEAL-03,62,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BELE-01,13,BB,100,0,0,0,NA,11,0,100,80,100,0,NA
7/10/2000,192,BELE-02,46,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BELE-03,84,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BEPA-01,34,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BEPA-02,92,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BEPA-03,93,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BEPA-04,94,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BEPO-01,30,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BEPO-02,61,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BEPO-03,74,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,BEPO-04,77,BB,100,0,0,0,NA,0,0,97,80,97,0,NA
7/10/2000,192,CADE-01,39,BB,100,0,0,0,NA,25,0,92,80,90,0,NA
7/10/2000,192,CADE-02,51,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,CADE-03,72,BB,100,0,0,0,NA,23,0,97,80,97,0,NA
7/10/2000,192,COAL-01,10,BB,100,0,0,0,NA,9,0,97,80,97,0,NA
7/10/2000,192,COAL-03,95,BB,100,0,0,0,NA,8,0,92,80,90,0,NA
7/10/2000,192,COAL-04,17,0,0,0,0,0,NA,0,0,0,0,0,0,NA
7/10/2000,192,CRSP-01,35,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,CRSP-02,90,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,CRSP-03,83,BB,100,0,0,0,NA,6,0,100,80,100,0,NA
7/10/2000,192,FAGR-01,22,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,FAGR-02,42,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,FAGR-03,49,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,FAGR-04,97,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,FRAM-01,4,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,FRAM-02,96,BB,100,0,0,0,NA,0,0,97,80,97,0,NA
7/10/2000,192,FRAM-03,101,BB,100,0,0,0,NA,32,0,97,80,97,0,NA
7/10/2000,192,FRAM-04,110,BB,100,0,0,0,NA,0,0,97,80,97,0,NA
7/10/2000,192,HAVI-01,44,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,HAVI-02,64,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,HAVI-03,85,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ILVE-01,6,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ILVE-02,99,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ILVE-03,20,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,ILVE-04,56,BB,100,0,0,0,NA,8,0,100,80,100,0,NA
7/10/2000,192,KAAN-01,32,BB,100,0,0,0,NA,5,0,100,80,100,0,NA
7/10/2000,192,KAAN-02,54,BB,100,BB,100,100,NA,7,0,97,80,97,0,NA
7/10/2000,192,KAAN-03,69,BB,100,BB,100,100,NA,5,0,97,80,97,0,NA
7/10/2000,192,KALA-01,41,BB,100,BB,100,65,NA,10,0,97,80,97,0,NA
7/10/2000,192,KALA-02,52,BB,100,BB,100,75,NA,11,0,97,80,97,0,NA
7/10/2000,192,KALA-03,76,BB,100,BB,100,100,NA,0,0,100,80,100,0,NA
7/10/2000,192,LYLI-01,29,BB,100,BB,100,25,NA,7,0,97,80,97,0,NA
7/10/2000,192,LYLI-02,28,BB,100,BB,85,0,NA,6,0,97,80,97,0,NA
7/10/2000,192,LYLI-03,31,BB,100,BB,50,0,NA,7,0,97,80,97,0,NA
7/10/2000,192,NEMU-01,55,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,NEMU-02,57,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,NEMU-03,81,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,NYSY-02,60,BB,100,0,0,0,NA,0,0,97,80,97,0,NA
7/10/2000,192,NYSY-03,63,BB,100,0,0,0,NA,0,0,97,80,97,0,NA
7/10/2000,192,NYSY-04,40,BB,100,0,0,0,NA,12,0,97,80,97,0,NA
7/10/2000,192,PIST-01,2,BB,100,0,0,0,NA,5,0,60,0,0,0,NA
7/10/2000,192,PIST-02,33,BB,100,0,0,0,NA,4,0,50,0,0,0,NA
7/10/2000,192,PIST-03,75,BB,100,0,0,0,NA,5,0,55,0,0,0,NA
7/10/2000,192,PIST-04,109,BB,100,0,0,0,NA,5,0,70,0,0,0,NA
7/10/2000,192,POTR-02,111,BB,100,0,0,0,NA,36,0,100,80,100,0,NA
7/10/2000,192,POTR-04,104,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,PRSE-01,5,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,PRSE-02,91,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,PRSE-03,106,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,QUAL-02,79,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,QUAL-03,98,BB,100,0,0,0,NA,18,0,100,80,100,0,NA
7/10/2000,192,QUAL-04,21,BB,100,0,0,0,NA,23,0,92,80,90,0,NA
7/10/2000,192,QURU-01,18,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,QURU-02,65,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,QURU-03,89,BB,100,0,0,0,NA,0,0,97,80,97,0,NA
7/10/2000,192,QURU-04,107,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,QUVE-01,26,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,QUVE-02,73,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,QUVE-03,86,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,QUVE-04,88,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,RHSP-01,37,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,RHSP-02,58,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,RHSP-03,80,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,SAPU-01,9,BB,100,0,0,0,NA,35,0,97,80,97,0,NA
7/10/2000,192,SAPU-02,102,BB,100,0,0,0,NA,31,0,97,80,97,0,NA
7/10/2000,192,SAPU-03,14,BB,100,0,0,0,NA,41,0,97,80,97,0,NA
7/10/2000,192,SAPU-04,15,BB,100,0,0,0,NA,29,0,97,80,97,0,NA
7/10/2000,192,TSCA-01,25,BB,100,0,0,0,NA,1,0,97,80,97,0,NA
7/10/2000,192,TSCA-04,50,BB,100,0,0,0,NA,1,0,97,80,97,0,NA
7/10/2000,192,TSCA-05,87,BB,100,0,0,0,NA,1,0,100,80,100,0,NA
7/10/2000,192,VACO-01,1,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,VACO-02,27,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,VACO-03,53,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,VACO-04,70,BB,100,0,0,0,NA,9,0,97,80,97,0,NA
7/10/2000,192,VIAL-01,23,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,VIAL-02,48,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,VIAL-03,68,BB,100,0,0,0,NA,13,15,97,80,97,0,NA
7/10/2000,192,VICA-01,7,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,VICA-02,19,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/2000,192,VICA-03,47,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
4/4/2001,94,ACPE-01,24,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ACPE-02,38,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ACPE-03,43,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ACPE-04,71,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ACRU-01,8,NS,0,SS,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ACRU-02,36,NS,0,SS,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ACRU-03,67,NS,0,SS,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ACRU-04,78,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ACRU-05,108,NS,0,SS,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ACSA-01,12,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ACSA-02,100,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ACSA-03,105,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,AMSP-01,3,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,AMSP-02,11,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,AMSP-03,59,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ARSP-01,66,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ARSP-02,82,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ARSP-04,103,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BEAL-01,16,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BEAL-02,45,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BEAL-03,62,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BELE-01,13,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BELE-02,46,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BELE-03,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BEPA-01,34,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BEPA-02,92,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BEPA-03,93,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BEPA-04,94,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BEPO-01,30,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BEPO-02,61,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BEPO-03,74,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,BEPO-04,77,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,CADE-01,39,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,CADE-03,72,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,CADE-04,51,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,COAL-01,10,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,COAL-03,95,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,COAL-04,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2001,94,CRSP-01,35,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,CRSP-02,90,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,CRSP-03,83,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,FAGR-01,22,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,FAGR-02,42,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,FAGR-03,49,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,FAGR-04,97,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,FRAM-01,4,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,FRAM-02,96,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,FRAM-03,101,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,FRAM-04,110,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,HAVI-01,44,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,HAVI-02,64,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,HAVI-03,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ILVE-01,6,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ILVE-02,99,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ILVE-03,20,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,ILVE-04,56,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,KAAN-01,32,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,KAAN-02,54,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,KAAN-03,69,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,KALA-01,41,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,KALA-02,52,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,KALA-03,76,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,LYLI-01,29,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,LYLI-02,28,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,LYLI-03,31,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,NEMU-01,55,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,NEMU-02,57,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,NEMU-03,81,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,NYSY-02,60,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,NYSY-03,63,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,NYSY-04,40,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,PIST-01,2,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,PIST-02,33,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,PIST-03,75,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,PIST-04,109,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,POTR-02,111,NS,0,MS,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,POTR-04,104,NS,0,MS,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,PRSE-01,5,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,PRSE-02,91,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,PRSE-03,106,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,QUAL-02,79,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,QUAL-03,98,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,QUAL-04,21,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,QURU-01,18,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,QURU-02,65,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,QURU-03,89,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,QURU-04,107,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,QUVE-01,26,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,QUVE-02,73,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,QUVE-03,86,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,QUVE-04,88,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,RHSP-01,37,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,RHSP-02,58,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,RHSP-03,80,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,SAPU-01,9,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,SAPU-02,102,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,SAPU-03,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,SAPU-04,15,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,TSCA-01,25,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,TSCA-04,50,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,TSCA-05,87,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,VACO-01,1,SS,0,SS,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,VACO-02,27,SS,0,SS,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,VACO-03,53,NS,0,SS,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,VACO-04,70,SS,0,SS,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,VIAL-01,23,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,VIAL-02,48,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,VIAL-03,68,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,VICA-01,7,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,VICA-02,19,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/4/2001,94,VICA-03,47,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACPE-01,24,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACPE-02,38,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACPE-03,43,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACPE-04,71,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACRU-01,8,NS,0,VS,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACRU-02,36,SS,0,MS,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACRU-03,67,NS,0,MS,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACRU-04,78,NS,0,MS,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACRU-05,108,SS,0,MS,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACSA-01,12,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACSA-02,100,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ACSA-03,105,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,AMSP-01,3,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,AMSP-02,11,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,AMSP-03,59,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ARSP-01,66,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ARSP-02,82,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,ARSP-04,103,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BEAL-01,16,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BEAL-02,45,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BEAL-03,62,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BELE-01,13,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BELE-02,46,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BELE-03,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BEPA-01,34,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BEPA-02,92,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BEPA-03,93,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BEPA-04,94,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BEPO-01,30,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BEPO-02,61,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BEPO-03,74,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,BEPO-04,77,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,CADE-01,39,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,CADE-03,72,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,CADE-04,51,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,COAL-01,10,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,COAL-03,95,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/2001,101,COAL-04,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
