Site,Tag,Species,SeedOrigin,Chamber,ChSide,ChRow,ChCol,GermDate,SpringSeeder,CensInDate,DatePlanted,DeathDate,PossibleDeathDate,CensorDate,Path_Harvest,MIA,Status,Phen_04.15.10,Phen_04.21.10,Phen_04.30.10,Phen_05.17.10,Phen_05.24.10,Phen_06.16.10,Phen_07.07.10,Phen_08.02.10,Phen_04.20.11,Phen_05.05.11,Phen_05.26.11,Phen_06.13.11,Phen_07.26.11,Phen_02.27.12,Phen_03.07.12,Phen_03.15.12,Phen_03.21.12,Phen_03.26.12,Phen_04.03.12,Phen_04.12.12,Phen_04.17.12,Phen_05.04.12,Phen_05.09.12,Phen_05.31.12,Phen_07.16.12,Phen_08.13.12,Phen_05.13.14
HF,3349,qual,NC_Durham_Planted_A,G01_3,1,24,4,5/17/2010,NA,NA,10/1/2009,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10733,pist,MA_Worcester_Natural,G01_3,1,24,5,9/28/2009,NA,NA,NA,9/30/2010,NA,NA,NA,NA,0,1,4,2,4,5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8448,beun,MA_Worcester_Natural,G01_3,1,25,5,5/31/2012,NA,NA,NA,8/23/2012,8/23/2012,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
HF,11452,bepa,MA_Worcester_Natural,G01_3,1,25,7,NA,NA,4/17/2012,NA,10/2/2012,10/2/2012,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,6,6,5,NA
HF,8473,acru,NC_Orange_Planted_B,G01_3,1,26,6,5/31/2012,NA,NA,5/16/2011,10/2/2012,10/2/2012,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,NA
HF,3602,acru,MA_Worcester_Natural,G01_3,1,26,7,8/2/2010,NA,NA,NA,9/23/2013,9/23/2013,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,2,4,5,5,6,1,NA,1,1,2,3,3,4,5,5,5,6,6,NA
HF,11378,unkn,unkn,G01_3,1,27,7,6/15/2011,NA,NA,NA,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3336,quun,MA_Worcester_Natural,G01_3,1,28,5,5/17/2010,NA,NA,NA,6/16/2010,NA,NA,NA,NA,0,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,11313,unkn,unkn,G01_3,1,28,6,6/15/2011,NA,NA,NA,4/3/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2688,quru,MA_Worcester_Natural,G01_3,1,28,7,8/2/2010,NA,NA,NA,5/5/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2821,beun,MA_Worcester_Natural,G01_3,1,29,6,10/20/2011,NA,NA,NA,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,3,4,4,5,5,5,6,6,6,NA
HF,8526,beun,MA_Worcester_Natural,G01_3,1,29,6,7/16/2012,NA,NA,NA,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA
HF,3273,list,GA_NA_Planted_A,G01_3,1,29,7,7/27/2009,NA,NA,6/17/2009,4/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3335,qual,NC_Durham_Planted_A,G01_3,1,30,4,5/17/2010,NA,NA,10/1/2009,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,11350,unkn,unkn,G01_3,1,30,4,6/15/2011,NA,NA,NA,7/24/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3316,qual,GA_Athens-Clarke_Planted_A,G01_3,1,30,5,5/17/2010,NA,NA,10/26/2009,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9800,list,GA_NA_Planted_A,G01_3,1,30,5,9/28/2009,NA,NA,6/17/2009,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,11485,beun,MA_Worcester_Natural,G01_3,1,30,6,NA,NA,4/17/2012,NA,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,6,6,4,NA
HF,3367,acru,MA_Worcester_Natural,G01_3,2,2,11,4/21/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,4,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10260,acru,MA_Worcester_Natural,G01_3,2,2,11,7/29/2009,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3313,acru,MA_Worcester_Natural,G01_3,2,2,12,5/17/2010,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,5,5,5,5,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2099,acru,MA_Worcester_Natural,G01_3,2,2,14,4/15/2010,NA,NA,NA,4/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10272,beun,MA_Worcester_Natural,G01_3,2,3,12,7/29/2009,NA,NA,NA,NA,NA,8/13/2012,NA,NA,0,5,5,5,5,5,6,5,6,3,5,5,6,6,2,NA,2,2,2,2,3,4,5,5,6,6,6,NA
HF,11481,beun,MA_Worcester_Natural,G01_3,2,3,12,NA,NA,4/17/2012,NA,NA,NA,8/13/2012,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,6,6,6,NA
HF,2020,acru,MA_Worcester_Natural,G01_3,2,3,13,4/15/2010,NA,NA,NA,5/17/2010,NA,NA,NA,NA,0,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2099,acru,MA_Worcester_Natural,G01_3,2,3,13,4/15/2010,NA,NA,NA,4/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3240,ilvo,LA_NA_Planted_A,G01_3,2,3,14,7/27/2009,NA,NA,6/30/2009,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3395,acru,MA_Worcester_Natural,G01_3,2,4,12,4/21/2010,NA,NA,NA,5/13/2014,NA,NA,NA,NA,0,NA,4,4,5,5,5,5,5,3,4,5,5,6,1,NA,1,1,1,1,2,3,5,5,6,5,6,NA
HF,2013,acru,MA_Worcester_Natural,G01_3,2,4,13,4/15/2010,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,4,4,5,5,5,5,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3824,pipa,GA_NA_Planted_A,G01_3,2,4,13,7/7/2010,NA,NA,6/29/2009,9/1/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3845,quni,GA_Athens-Clarke_Planted_A,G01_3,2,4,13,7/7/2010,NA,NA,10/26/2009,3/26/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,2,2,5,6,6,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3890,pist,NC_NA_Planted_B,G01_3,2,4,13,7/7/2010,NA,NA,6/29/2009,8/23/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,2,1,3,4,6,1,NA,1,1,2,2,1,2,2,2,4,5,NA,NA
HF,8406,piun,MA_Worcester_Natural,G01_3,2,4,14,5/31/2012,NA,NA,NA,7/16/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
HF,3390,acru,MA_Worcester_Natural,G01_3,2,5,11,4/21/2010,NA,NA,NA,9/1/2010,NA,NA,NA,NA,0,NA,4,4,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3831,beal,PA_NA_Planted_B,G01_3,2,5,13,7/7/2010,NA,NA,3/17/2010,4/20/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9799,magr,NC_Durham_Planted_A,G01_3,2,6,9,9/28/2009,NA,NA,6/29/2009,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10264,acru,MA_Worcester_Natural,G01_3,2,6,10,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2378,acru,MA_Worcester_Natural,G01_3,2,6,12,6/16/2010,NA,NA,NA,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3312,beal,PA_NA_Planted_B,G01_3,2,6,14,5/17/2010,NA,NA,3/17/2010,NA,NA,8/13/2012,NA,NA,0,NA,NA,NA,5,5,5,5,5,3,5,5,6,6,2,NA,2,2,2,2,3,3,5,5,6,6,6,NA
HF,10749,beun,MA_Worcester_Natural,G01_3,2,7,8,9/28/2009,NA,NA,NA,4/30/2010,NA,NA,NA,NA,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2045,acru,MA_Worcester_Natural,G01_3,2,7,10,4/15/2010,NA,NA,NA,4/21/2010,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10795,pire,MA_Worcester_Natural,G01_3,2,7,14,9/28/2009,NA,NA,NA,8/13/2012,NA,NA,NA,NA,0,5,2,2,4,5,5,6,5,2,2,3,4,6,1,NA,1,2,2,2,2,2,2,3,4,4,NA,NA
HF,3283,acru,MA_Worcester_Planted_A,G01_3,2,8,8,7/27/2009,NA,NA,6/19/2009,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2033,acru,MA_Worcester_Natural,G01_3,2,9,11,4/15/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,4,4,5,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2047,acru,MA_Worcester_Natural,G01_3,2,9,11,4/15/2010,NA,NA,NA,5/17/2010,NA,NA,NA,NA,0,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3285,list,GA_NA_Planted_A,G01_3,2,9,12,7/27/2009,NA,NA,6/17/2009,5/24/2010,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3531,list,GA_NA_Planted_A,G01_3,2,9,12,8/2/2010,NA,NA,6/17/2009,5/5/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10787,pire,MA_Worcester_Natural,G01_3,2,9,12,9/28/2009,NA,NA,NA,8/13/2012,NA,NA,NA,NA,0,5,3,3,4,5,5,6,5,2,2,3,4,6,1,NA,1,1,2,2,2,2,3,3,4,5,NA,NA
HF,10251,piun,MA_Worcester_Natural,G01_3,2,9,13,7/29/2009,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2527,qual,NC_Durham_Planted_A,G01_3,2,10,9,4/21/2010,NA,NA,10/1/2009,5/13/2014,NA,NA,NA,NA,0,NA,5,5,5,5,5,5,5,2,1,3,3,6,NA,NA,1,1,2,2,3,4,5,5,5,6,6,NA
HF,3855,beun,MA_Worcester_Natural,G01_3,2,10,11,7/7/2010,NA,NA,NA,5/5/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10781,pist,MA_Worcester_Natural,G01_3,2,10,12,9/28/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2018,acru,MA_Worcester_Natural,G01_3,2,10,13,4/15/2010,NA,NA,NA,6/16/2010,NA,NA,NA,NA,0,4,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2066,acru,MA_Worcester_Natural,G01_3,2,11,9,4/15/2010,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,5,5,5,5,5,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2596,acru,MA_Worcester_Natural,G01_3,2,11,10,4/21/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3858,pist,MA_Worcester_Natural,G01_3,2,11,13,7/7/2010,NA,NA,NA,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6,4,1,2,3,4,6,1,NA,1,2,2,2,2,2,3,3,4,3,6,NA
HF,10246,acru,MA_Worcester_Natural,G01_3,2,11,13,7/29/2009,NA,NA,NA,NA,NA,8/13/2012,NA,NA,0,5,5,5,5,5,5,6,5,3,4,6,6,6,1,NA,1,1,2,2,2,4,5,5,6,6,6,NA
HF,2019,acru,MA_Worcester_Natural,G01_3,2,12,10,4/15/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3866,pipa,FL_NA_Planted_A,G01_3,2,12,11,7/7/2010,NA,NA,6/17/2010,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,5,4,NA,3,5,6,1,NA,2,2,2,2,1,3,4,4,5,5,6,NA
HF,8880,unkn,unkn,G01_3,2,13,12,5/26/2011,NA,NA,NA,10/3/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2538,acru,MA_Worcester_Natural,G01_3,2,14,9,4/21/2010,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,NA,4,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2039,acru,MA_Worcester_Planted_A,G01_3,2,14,11,4/15/2010,NA,NA,6/19/2009,5/17/2010,NA,NA,NA,NA,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8543,acru,MA_Worcester_Planted_A,G01_3,2,14,13,6/16/2010,NA,NA,6/19/2009,5/31/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5,5,5,2,4,4,5,6,1,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA
HF,3307,beun,MA_Worcester_Natural,G01_3,2,15,12,5/17/2010,NA,NA,NA,NA,NA,8/13/2012,NA,NA,0,NA,NA,NA,5,5,5,5,5,3,5,5,5,6,2,NA,2,2,2,2,2,4,5,5,6,6,6,NA
HF,2060,acru,MA_Worcester_Natural,G01_3,2,18,9,4/15/2010,NA,NA,NA,5/24/2010,NA,NA,NA,NA,0,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2600,acru,MA_Worcester_Natural,G01_3,2,18,9,4/21/2010,NA,NA,NA,4/30/2010,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8867,acru,MA_Worcester_Planted_A,G01_3,2,18,14,5/26/2011,NA,NA,6/19/2009,9/19/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2035,acru,MA_Worcester_Natural,G01_3,2,19,9,4/15/2010,NA,NA,NA,5/17/2010,NA,NA,NA,NA,0,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10268,acru,MA_Worcester_Natural,G01_3,2,21,8,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2069,acsa,MA_Worcester_Planted_A,G01_3,2,21,11,4/15/2010,NA,NA,10/26/2009,8/2/2010,NA,NA,NA,NA,0,4,5,5,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8839,nysy,MA_Worcester_Natural,G01_3,2,22,8,5/26/2011,NA,NA,NA,5/31/2012,4/17/2012,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,6,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA
HF,8842,piun,unkn,G01_3,2,22,11,5/26/2011,NA,NA,NA,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9393,acsa,MA_Worcester_Natural,G01_3,2,22,11,5/5/2011,NA,NA,NA,3/26/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,6,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8464,acru,NC_Orange_Planted_B,G01_3,2,22,12,5/31/2012,NA,NA,5/16/2011,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,NA
HF,2542,acru,MA_Worcester_Natural,G01_3,2,22,14,4/21/2010,NA,NA,NA,5/5/2011,NA,NA,NA,NA,0,NA,5,5,5,5,4,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3880,acru,MA_Worcester_Natural,G01_3,2,23,12,7/7/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
