Site,Tag,Species,SeedOrigin,Chamber,ChSide,ChRow,ChCol,GermDate,SpringSeeder,CensInDate,DatePlanted,DeathDate,PossibleDeathDate,CensorDate,Path_Harvest,MIA,Status,Phen_04.15.10,Phen_04.21.10,Phen_04.30.10,Phen_05.17.10,Phen_05.24.10,Phen_06.16.10,Phen_07.07.10,Phen_08.02.10,Phen_04.20.11,Phen_05.05.11,Phen_05.26.11,Phen_06.13.11,Phen_07.26.11,Phen_02.27.12,Phen_03.07.12,Phen_03.15.12,Phen_03.21.12,Phen_03.26.12,Phen_04.03.12,Phen_04.12.12,Phen_04.17.12,Phen_05.04.12,Phen_05.09.12,Phen_05.31.12,Phen_07.16.12,Phen_08.13.12,Phen_05.13.14
HF,2899,quru,NC_Orange_Planted_A,G04_A,1,13,2,5/31/2012,NA,NA,10/26/2011,7/16/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
HF,3894,quru,NC_Orange_Planted_A,G04_A,1,13,2,5/31/2012,NA,NA,10/26/2011,7/16/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
HF,11433,unkn,unkn,G04_A,1,15,2,NA,NA,4/14/2012,NA,5/9/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA
HF,11479,unkn,unkn,G04_A,1,15,2,NA,NA,4/14/2012,NA,5/9/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA
HF,11215,fram,PA_NA_Planted_A,G04_A,1,17,6,5/31/2012,NA,NA,10/14/2010,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,NA
HF,50,acru,MA_Worcester_Natural,G04_A,1,19,3,5/31/2012,-1,NA,NA,8/13/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,NA
HF,11220,acru,NC_Orange_Planted_B,G04_A,1,20,6,5/31/2012,NA,NA,5/16/2011,8/13/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,NA
HF,9067,pist,MA_Worcester_Natural,G04_A,1,21,6,10/3/2011,NA,NA,NA,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,2,2,2,2,3,3,4,6,6,NA
HF,11417,beun,MA_Worcester_Natural,G04_A,1,22,6,NA,NA,4/14/2012,NA,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,5,6,6,NA
HF,3297,list,GA_NA_Planted_A,G04_A,1,23,4,7/27/2009,NA,NA,6/17/2009,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2973,beun,MA_Worcester_Natural,G04_A,1,25,7,5/31/2012,NA,NA,NA,8/13/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA
HF,9828,pist,MA_Worcester_Natural,G04_A,2,1,10,8/2/2010,NA,NA,NA,7/16/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,3,3,4,6,1,NA,1,2,2,2,2,2,2,3,2,6,NA,NA
HF,9892,acru,MA_Worcester_Natural,G04_A,2,1,10,8/2/2010,NA,NA,NA,7/16/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,4,6,5,6,1,NA,1,1,2,3,4,4,4,4,6,1,NA,NA
HF,9835,beun,MA_Worcester_Natural,G04_A,2,3,11,8/2/2010,NA,NA,NA,6/13/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9847,pipa,GA_NA_Planted_A,G04_A,2,4,10,8/2/2010,NA,NA,6/29/2009,9/23/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3245,acru,MA_Worcester_Planted_A,G04_A,2,4,11,7/27/2009,NA,NA,6/19/2009,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9870,beun,MA_Worcester_Natural,G04_A,2,4,11,8/2/2010,NA,NA,NA,4/20/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10299,acru,MA_Worcester_Natural,G04_A,2,4,12,7/31/2009,NA,NA,NA,NA,NA,8/13/2012,NA,NA,0,5,5,5,5,6,5,5,0,2,4,5,6,6,1,NA,1,2,2,2,2,3,4,5,6,6,6,NA
HF,10297,acru,MA_Worcester_Natural,G04_A,2,5,12,7/31/2009,NA,NA,NA,NA,NA,NA,NA,8/23/2012,0,5,5,5,5,6,5,5,0,3,4,6,6,6,1,NA,1,1,2,2,3,4,4,5,6,6,6,NA
HF,10289,acru,MA_Worcester_Natural,G04_A,2,6,12,7/31/2009,NA,NA,NA,NA,NA,8/13/2012,NA,NA,0,5,5,5,5,6,5,5,0,2,4,6,6,6,1,NA,1,2,3,3,4,4,4,5,6,6,6,NA
HF,9826,magr,NC_Durham_Planted_A,G04_A,2,7,13,8/2/2010,NA,NA,6/29/2009,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,2,3,6,6,1,NA,1,1,1,1,1,1,1,1,6,6,6,NA
HF,11221,acru,MA_Worcester_Natural,G04_A,2,8,8,5/31/2012,-1,NA,NA,8/13/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,NA
HF,11392,acru,MA_Worcester_Natural,G04_A,2,8,9,6/13/2011,NA,NA,NA,3/26/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3228,acru,NC_Orange_Planted_A,G04_A,2,8,13,7/27/2009,NA,NA,6/17/2009,5/17/2010,NA,NA,NA,NA,0,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2988,acru,MA_Worcester_Natural,G04_A,2,9,11,5/17/2010,NA,NA,NA,5/24/2010,NA,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10538,pist,NY_NA_Planted_B,G04_A,2,9,11,6/16/2010,NA,NA,3/17/2010,7/7/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3215,pire,MA_Worcester_Natural,G04_A,2,10,12,7/31/2009,NA,NA,NA,7/16/2012,NA,NA,NA,NA,0,2,2,2,3,5,5,6,0,2,2,3,5,6,1,NA,2,2,2,2,2,2,2,2,3,4,NA,NA
HF,10573,quru,MA_Worcester_Natural,G04_A,2,10,14,6/16/2010,NA,NA,NA,10/3/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5,5,0,1,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9845,magr,NC_Durham_Planted_A,G04_A,2,11,10,8/2/2010,NA,NA,10/26/2009,9/23/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3551,beal,MA_Worcester_Natural,G04_A,2,11,13,7/7/2010,NA,NA,NA,NA,NA,8/13/2012,NA,NA,0,NA,NA,NA,NA,NA,NA,5,0,3,5,5,6,6,2,NA,2,2,2,2,1,3,4,5,6,6,6,NA
HF,10561,pist,NY_NA_Planted_B,G04_A,2,12,13,6/16/2010,NA,NA,3/17/2010,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10567,qual,MA_Worcester_Natural,G04_A,2,14,11,6/16/2010,NA,NA,NA,NA,NA,NA,NA,8/23/2012,0,NA,NA,NA,NA,NA,6,5,0,2,4,5,6,6,1,NA,1,1,2,2,2,3,4,5,6,6,6,NA
HF,10278,pire,MA_Worcester_Natural,G04_A,2,15,13,7/31/2009,NA,NA,NA,9/23/2013,NA,NA,NA,NA,0,2,2,2,4,5,5,5,0,2,2,3,5,1,1,NA,2,1,1,2,1,2,2,2,2,3,6,NA
HF,10284,acru,NC_Orange_Planted_A,G04_A,2,16,14,NA,NA,5/9/2012,6/17/2009,NA,NA,7/16/2012,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,NA,NA
HF,10552,magr,NC_Durham_Planted_A,G04_A,2,17,12,6/16/2010,NA,NA,6/29/2009,NA,NA,NA,NA,4/20/2011,0,NA,NA,NA,NA,NA,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10212,pire,MA_Worcester_Natural,G04_A,2,18,12,7/31/2009,NA,NA,NA,10/2/2012,NA,NA,NA,NA,0,2,2,2,4,5,5,6,0,2,2,3,5,6,1,NA,2,2,2,2,2,2,2,2,4,5,6,NA
HF,2971,acru,MA_Worcester_Natural,G04_A,2,19,11,5/17/2010,NA,NA,NA,NA,NA,NA,NA,4/20/2011,0,NA,NA,NA,NA,NA,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2992,quun,unkn,G04_A,2,19,13,7/26/2011,NA,NA,NA,NA,NA,NA,NA,5/4/2012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA
HF,10502,pist,MA_Worcester_Natural,G04_A,2,19,13,6/16/2010,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,11208,acru,MA_Worcester_Natural,G04_A,2,19,14,10/20/2011,NA,NA,NA,5/13/2014,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,3,1,4,5,5,5,6,6,NA
HF,10557,litu,KY_NA_Planted_A,G04_A,2,20,9,6/16/2010,NA,NA,6/17/2009,7/7/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10571,pist,NY_NA_Planted_B,G04_A,2,20,9,6/16/2010,NA,NA,3/17/2010,7/7/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2964,quun,unkn,G04_A,2,20,12,7/26/2011,NA,NA,NA,NA,NA,NA,NA,9/19/2011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,11302,litu,KY_NA_Planted_B,G04_A,2,22,8,6/13/2011,NA,NA,3/17/2010,5/31/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA
HF,11349,litu,KY_NA_Planted_B,G04_A,2,22,8,6/13/2011,NA,NA,3/17/2010,5/31/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,NA,1,1,1,1,1,3,4,5,NA,NA,NA,NA
HF,10579,acru,MA_Worcester_Natural,G04_A,2,22,12,6/16/2010,NA,NA,NA,NA,NA,NA,NA,4/20/2011,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,11423,acru,NC_Orange_Planted_B,G04_A,2,23,11,NA,NA,4/14/2012,5/16/2011,5/31/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,NA,NA,NA,NA
HF,10578,bepa,MA_Worcester_Natural,G04_A,2,24,14,6/16/2010,NA,NA,NA,NA,NA,8/19/2011,NA,NA,0,NA,NA,NA,NA,NA,5,6,0,3,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2,acru,MA_Worcester_Natural,G04_A,2,25,9,4/21/2010,NA,NA,NA,6/16/2010,NA,NA,NA,NA,0,NA,1,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10508,acru,NC_Orange_Planted_A,G04_A,2,25,9,6/16/2010,NA,NA,6/17/2009,6/16/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2028,acru,MA_Worcester_Natural,G04_A,2,25,13,4/15/2010,NA,NA,NA,NA,NA,NA,NA,4/20/2011,0,1,NA,NA,NA,5,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2947,acru,MA_Worcester_Natural,G04_A,2,26,10,5/17/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10286,acru,MA_Worcester_Natural,G04_A,2,26,14,7/31/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9038,beun,MA_Worcester_Natural,G04_A,2,27,10,10/3/2011,NA,NA,NA,8/13/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,1,4,4,3,3,5,5,5,6,NA,NA
HF,49,acru,NC_Orange_Planted_A,G04_A,2,27,11,4/24/2010,NA,NA,6/17/2009,6/16/2010,NA,NA,NA,NA,0,NA,1,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10223,acru,MA_Worcester_Natural,G04_A,2,27,12,7/31/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8024,beun,MA_Worcester_Natural,G04_A,2,27,13,7/16/2012,NA,NA,NA,8/13/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
HF,2912,piun,MA_Worcester_Natural,G04_A,2,28,10,5/17/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9078,pist,NC_NA_Planted_A,G04_A,2,28,11,10/3/2011,NA,NA,5/16/2011,2/27/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2937,acru,MA_Worcester_Natural,G04_A,2,28,12,5/17/2010,NA,NA,NA,6/16/2010,NA,NA,NA,NA,0,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10257,acru,MA_Worcester_Natural,G04_A,2,28,13,7/31/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10292,acru,MA_Worcester_Natural,G04_A,2,28,14,7/31/2009,NA,NA,NA,4/30/2010,NA,NA,NA,NA,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3289,acru,MA_Worcester_Planted_A,G04_A,2,29,12,7/31/2009,NA,NA,6/19/2009,5/31/2012,NA,NA,NA,NA,0,2,3,4,5,5,5,5,0,2,4,6,5,6,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA
HF,10225,pist,MA_Worcester_Natural,G04_A,2,29,14,7/31/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10293,pire,MA_Worcester_Natural,G04_A,1,1,1,7/31/2009,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,5,5,5,5,6,0,2,2,3,5,6,2,NA,2,2,2,2,2,2,2,3,5,4,6,2
HF,11399,quru,MA_Worcester_Planted_A,G04_A,1,2,1,6/13/2011,NA,NA,10/14/2010,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,2,NA,1,1,1,1,1,3,5,5,6,6,6,3
HF,2943,acru,MA_Worcester_Natural,G04_A,1,2,6,5/17/2010,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,5,5,5,0,2,4,6,5,6,2,NA,1,1,1,2,2,4,4,4,6,6,6,4
HF,2042,acsa,MA_Worcester_Planted_A,G04_A,1,5,3,4/15/2010,NA,NA,10/26/2009,NA,NA,NA,NA,NA,1,3,4,5,5,5,5,4,0,2,5,6,6,6,2,NA,2,2,3,4,4,4,5,4,6,6,6,1
HF,8862,litu,KY_NA_Planted_A,G04_A,1,6,7,5/5/2011,NA,NA,6/17/2009,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,6,1,NA,1,1,2,2,2,4,4,4,5,6,6,2
HF,2343,pist,NC_NA_Planted_B,G04_A,1,7,6,6/16/2010,NA,NA,6/26/2009,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,4,0,2,3,3,4,6,2,NA,1,1,2,2,2,2,2,3,5,6,6,2
HF,8849,acba,LA_NA_Planted_A,G04_A,1,8,1,5/11/2011,NA,NA,10/20/2010,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,6,1,NA,1,1,1,1,1,1,4,4,6,6,6,3
HF,2320,pist,MA_Worcester_Natural,G04_A,1,8,6,6/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,4,0,2,3,3,4,6,2,NA,1,2,2,2,2,2,3,3,5,6,6,2
HF,11211,quru,NC_Orange_Planted_A,G04_A,1,13,2,5/31/2012,NA,NA,10/26/2011,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,6,2
HF,11218,quru,NC_Orange_Planted_A,G04_A,1,13,2,5/31/2012,NA,NA,10/26/2011,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,2
HF,10505,quru,MA_Worcester_Planted_A,G04_A,1,14,5,6/16/2010,NA,NA,10/26/2009,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,6,0,2,4,6,6,6,2,NA,1,1,1,1,1,2,3,4,6,6,6,4
HF,3571,pist,NY_NA_Planted_B,G04_A,1,15,6,7/7/2010,NA,NA,3/17/2010,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,0,2,3,3,4,6,2,NA,1,2,2,2,2,2,2,3,5,5,6,2
HF,4079,piun,unkn,G04_A,1,16,5,NA,NA,9/23/2013,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
HF,4054,piun,unkn,G04_A,1,17,2,NA,NA,9/23/2013,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
HF,9097,acru,MA_Worcester_Natural,G04_A,1,17,5,5/31/2012,-1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,4
HF,10549,qual,NC_Durham_Planted_A,G04_A,1,17,7,6/16/2010,NA,NA,10/1/2009,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,5,0,2,4,5,5,6,1,NA,1,1,1,1,1,2,4,4,6,6,6,2
HF,10555,quru,MA_Worcester_Planted_A,G04_A,1,18,3,6/16/2010,NA,NA,10/26/2009,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,0,2,4,5,6,6,2,NA,1,1,1,1,1,2,3,4,6,6,6,2
HF,4051,piun,unkn,G04_A,1,18,5,NA,NA,9/23/2013,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
