site,Tag,Species,SeedOrigin,Chamber,ChSide,ChRow,ChCol,GermDate,SpringSeeder,CensInDate,DatePlanted,DeathDate,PossibleDeathDate,CensorDate,Path_Harvest,MIA,Status,Phen_04.15.10,Phen_04.21.10,Phen_04.30.10,Phen_05.17.10,Phen_05.24.10,Phen_06.16.10,Phen_07.07.10,Phen_08.02.10,Phen_04.20.11,Phen_05.05.11,Phen_05.26.11,Phen_06.13.11,Phen_07.26.11,Phen_02.27.12,Phen_03.07.12,Phen_03.15.12,Phen_03.21.12,Phen_03.26.12,Phen_04.03.12,Phen_04.12.12,Phen_04.17.12,Phen_05.04.12,Phen_05.09.12,Phen_05.31.12,Phen_07.16.12,Phen_08.13.12,Phen_05.13.14
HF,3678,piun,MA_Worcester_Natural,S07_A,1,4,3,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,11393,piun,MA_Worcester_Natural,S07_A,1,4,3,6/13/2011,NA,NA,NA,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8118,acru,MA_Worcester_Natural,S07_A,1,4,6,5/9/2012,NA,NA,NA,8/23/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1,NA
HF,3635,piun,MA_Worcester_Natural,S07_A,1,4,7,6/16/2010,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10476,acru,MA_Worcester_Natural,S07_A,1,5,3,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2092,acru,MA_Worcester_Planted_A,S07_A,1,5,4,7/27/2009,NA,NA,6/19/2009,5/26/2011,NA,NA,NA,NA,0,3,4,4,5,5,5,5,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9472,unkn,unkn,S07_A,1,5,5,5/5/2011,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9977,pist,NC_NA_Planted_B,S07_A,1,5,6,7/27/2009,NA,NA,6/29/2009,4/30/2010,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3621,pist,NY_NA_Planted_B,S07_A,1,6,1,6/16/2010,NA,NA,3/17/2010,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10442,acru,MA_Worcester_Natural,S07_A,1,6,1,7/29/2009,NA,NA,NA,5/31/2012,NA,NA,NA,NA,0,4,5,5,5,5,5,5,4,1,1,4,5,6,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA
HF,10462,acru,MA_Worcester_Natural,S07_A,1,6,2,7/29/2009,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,1,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10470,acru,MA_Worcester_Natural,S07_A,1,6,2,9/28/2009,NA,NA,NA,5/19/2012,5/4/2012,NA,NA,NA,0,4,1,4,5,5,5,5,4,1,3,5,5,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
HF,3636,piun,MA_Worcester_Natural,S07_A,1,6,3,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3699,piun,MA_Worcester_Natural,S07_A,1,6,3,6/16/2010,NA,NA,NA,9/23/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10429,acru,MA_Worcester_Natural,S07_A,1,6,3,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3620,piun,MA_Worcester_Natural,S07_A,1,7,2,6/16/2010,NA,NA,NA,10/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2702,piun,MA_Worcester_Natural,S07_A,1,7,4,7/7/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2706,piun,MA_Worcester_Natural,S07_A,1,8,1,7/7/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2712,piun,MA_Worcester_Natural,S07_A,1,8,2,7/7/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3942,piun,MA_Worcester_Natural,S07_A,1,8,4,8/2/2010,NA,NA,NA,11/29/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10477,acru,MA_Worcester_Natural,S07_A,1,8,4,7/29/2009,NA,NA,NA,5/24/2010,NA,NA,NA,NA,0,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10477,acru,MA_Worcester_Planted_A,S07_A,1,8,4,7/7/2010,NA,NA,6/19/2009,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,1,4,4,5,6,1,NA,1,1,1,1,1,1,1,1,4,1,NA,NA
HF,3623,pist,NY_NA_Planted_B,S07_A,1,8,5,6/16/2010,NA,NA,3/17/2010,7/7/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,11274,acru,MA_Worcester_Planted_A,S07_A,1,9,2,5/26/2011,NA,NA,6/19/2009,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3645,acru,MA_Worcester_Natural,S07_A,1,9,3,6/16/2010,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10460,acru,MA_Worcester_Natural,S07_A,1,9,3,4/21/2010,NA,NA,NA,4/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2022,list,GA_NA_Planted_A,S07_A,1,9,4,7/27/2009,NA,NA,6/17/2009,5/24/2010,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3939,piun,MA_Worcester_Natural,S07_A,1,9,4,8/2/2010,NA,NA,NA,10/6/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9973,list,GA_NA_Planted_A,S07_A,1,9,4,7/27/2009,NA,NA,6/17/2009,5/24/2010,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10474,acru,MA_Worcester_Natural,S07_A,1,9,4,7/29/2009,NA,NA,NA,7/26/2011,NA,NA,NA,NA,0,2,4,4,5,5,5,5,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2938,acru,MA_Worcester_Natural,S07_A,1,9,5,7/26/2011,NA,NA,NA,5/9/2012,4/17/2012,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,1,1,1,1,1,1,4,NA,NA,NA,NA,NA
HF,3362,acru,MA_Worcester_Natural,S07_A,1,9,5,5/17/2010,NA,NA,NA,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,4,5,5,NA,NA,NA,NA,NA,5,6,NA,NA,1,1,1,NA,1,3,4,NA,5,6,NA,NA
HF,10432,acru,MA_Worcester_Natural,S07_A,1,9,5,7/29/2009,NA,NA,NA,4/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10468,acru,MA_Worcester_Natural,S07_A,1,9,7,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2029,list,GA_NA_Planted_A,S07_A,1,10,2,7/27/2009,NA,NA,6/19/2009,5/24/2010,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2734,litu,KY_NA_Planted_B,S07_A,1,10,2,7/7/2010,NA,NA,3/17/2010,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9403,acru,NC_Orange_Planted_B,S07_A,1,10,3,5/5/2011,NA,NA,6/17/2010,6/13/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10436,acru,MA_Worcester_Natural,S07_A,1,10,3,7/29/2009,NA,NA,NA,4/30/2010,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3698,piun,MA_Worcester_Natural,S07_A,1,10,7,6/16/2010,NA,NA,NA,9/23/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3952,beun,MA_Worcester_Natural,S07_A,1,11,2,8/2/2010,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2800,piun,MA_Worcester_Natural,S07_A,1,11,3,7/7/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3693,acru,MA_Worcester_Natural,S07_A,1,11,5,6/16/2010,NA,NA,NA,10/3/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5,5,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9955,quni,TN_NA_Planted_A,S07_A,1,11,5,7/27/2009,NA,NA,6/30/2009,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3671,beun,MA_Worcester_Natural,S07_A,1,12,4,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9374,acru,MA_Worcester_Natural,S07_A,1,12,7,10/3/2011,NA,NA,NA,3/26/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10493,acru,MA_Worcester_Natural,S07_A,1,13,3,7/29/2009,NA,NA,NA,4/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3684,piun,MA_Worcester_Natural,S07_A,1,13,4,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8128,acru,MA_Worcester_Natural,S07_A,1,13,4,5/9/2012,NA,NA,NA,7/16/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA
HF,3670,beun,MA_Worcester_Natural,S07_A,1,13,5,6/16/2010,NA,NA,NA,4/20/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3673,piun,MA_Worcester_Natural,S07_A,1,13,5,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8437,acru,MA_Worcester_Natural,S07_A,1,13,5,5/31/2012,-1,NA,NA,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,NA
HF,3667,pist,NC_NA_Planted_B,S07_A,1,13,6,6/16/2010,NA,NA,6/29/2009,5/13/2014,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,4,3,1,2,3,5,6,1,NA,1,1,2,2,1,2,2,3,4,6,6,NA
HF,11280,acru,MA_Worcester_Natural,S07_A,1,13,6,5/26/2011,NA,NA,NA,6/13/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3625,unkn,unkn,S07_A,1,14,1,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9397,acru,MA_Worcester_Natural,S07_A,1,14,1,10/3/2011,NA,NA,NA,5/9/2012,5/4/2012,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
HF,10456,list,GA_NA_Planted_A,S07_A,1,14,1,7/29/2009,NA,NA,6/17/2009,4/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,10475,acru,MA_Worcester_Natural,S07_A,1,14,2,7/29/2009,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,2,2,3,3,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,8505,beun,MA_Worcester_Natural,S07_A,1,14,3,8/13/2012,NA,NA,NA,11/2/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
HF,8418,acru,MA_Worcester_Natural,S07_A,1,14,6,5/31/2012,-1,NA,NA,7/16/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
HF,3648,piun,MA_Worcester_Natural,S07_A,1,15,2,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3672,piun,MA_Worcester_Natural,S07_A,1,15,2,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3681,pipa,GA_NA_Planted_A,S07_A,1,15,2,6/16/2010,NA,NA,6/29/2009,5/5/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3695,piun,MA_Worcester_Natural,S07_A,1,15,4,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3611,beal,PA_NA_Planted_B,S07_A,1,16,1,6/16/2010,NA,NA,3/17/2010,5/13/2014,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,5,3,1,4,4,5,6,2,NA,1,1,1,2,3,5,4,5,5,6,6,NA
HF,3676,pist,MA_Worcester_Natural,S07_A,1,16,4,6/16/2010,NA,NA,NA,9/23/2013,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,4,4,1,2,3,4,6,1,NA,1,1,1,2,1,2,2,2,3,6,6,NA
HF,3355,acru,MA_Worcester_Natural,S07_A,1,16,5,5/17/2010,NA,NA,NA,5/24/2010,NA,NA,NA,NA,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3653,pipa,GA_NA_Planted_A,S07_A,1,16,5,6/16/2010,NA,NA,6/29/2009,10/6/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2717,piun,MA_Worcester_Natural,S07_A,1,16,6,7/7/2010,NA,NA,NA,4/20/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2791,piun,MA_Worcester_Natural,S07_A,1,16,6,7/7/2010,NA,NA,NA,10/6/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3686,piun,MA_Worcester_Natural,S07_A,1,16,6,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,9343,acru,MA_Worcester_Natural,S07_A,1,16,6,5/5/2011,NA,NA,NA,7/16/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,6,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA
HF,10726,acru,MA_Worcester_Natural,S07_A,1,16,7,7/29/2009,NA,NA,NA,4/20/2011,NA,NA,NA,NA,0,2,3,2,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3644,acru,MA_Worcester_Natural,S07_A,1,17,3,6/16/2010,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2072,fagr,NC_Orange_Planted_A,S07_A,1,17,5,7/27/2009,NA,NA,6/23/2009,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2722,piun,MA_Worcester_Natural,S07_A,1,17,5,7/7/2010,NA,NA,NA,9/1/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2746,piun,MA_Worcester_Natural,S07_A,1,17,5,7/7/2010,NA,NA,NA,10/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2716,litu,KY_NA_Planted_A,S07_A,1,17,6,7/7/2010,NA,NA,6/17/2009,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
